   0.144423362612724304E+001   0.132179570389329051E+002   0.351086392402648939E+000   0.158452570438385010E+000  -0.194842219352722168E+000   0.151804234063222521E+001   0.488360302498205001E-001   0.562788095474243111E+001   0.107675482022806701E+002   0.718304336071014404E+000  -0.986269492385501962E+090  -0.691875511231547957E+001    1
   0.112678068876266479E+001   0.587990564747052247E+001   0.351201223134994467E+000   0.872447729110717773E+000   0.672053694725036621E+000   0.148104017527114706E+001   0.152290443428842820E+000   0.530476074218749982E+001   0.881846757541942061E+001   0.559405684471130371E+000  -0.985612903749897406E+090  -0.691975511231552076E+001    1
   0.217861458659172058E+001   0.111274133943957914E+002   0.266027396917343117E+000   0.184853434562683105E+000   0.175891876220703125E+000   0.497409080276013993E+000   0.334260152240180852E+000   0.562035903930664027E+001   0.104298674056719687E+002   0.597589313983917236E+000  -0.984731142521878249E+090  -0.692075511231549978E+001    1
   0.124963632225990295E+001   0.952798235642170965E+001   0.361264281272888177E+000   0.763335227966308594E+000   0.452302992343902588E+000   0.112421757184713900E+001   0.154988913091706615E+001   0.574771876335144061E+001   0.848223615962444022E+001   0.636910796165466309E-001  -0.981283288613054926E+090  -0.692175511231548679E+001    1
   0.224173420667648315E+001   0.124662686082969092E+002   0.314996497631072958E+000   0.551531493663787842E+000  -0.288740396499633789E-001   0.127164597242079114E+001   0.107593724175911643E+001   0.538431642055511439E+001   0.945252725263631710E+001   0.358240246772766113E+000  -0.980446270552308021E+090  -0.692275511231548979E+001    1
   0.156500142812728882E+001   0.158869056773207848E+002   0.380319037437438945E+000   0.134530782699584961E+000   0.664982318878173828E+000   0.386373563327658931E+000   0.154529931293411060E+001   0.575470530986785889E+001   0.927263071274352590E+001   0.576308190822601318E+000  -0.978834013371529888E+090  -0.692375511231550966E+001    1
   0.102606669068336487E+001   0.697100945571264319E+001   0.364546403884887682E+000   0.146462500095367432E+000   0.149104475975036621E+000   0.515614704281711522E+000   0.609640909045753743E+000   0.612030613422393799E+001   0.997431189893173631E+001   0.916243672370910645E+000  -0.977555103798413814E+090  -0.692475511231548335E+001    1
   0.131090262532234192E+001   0.722808194328619980E+001   0.337402545213699334E+000   0.792474031448364258E+000   0.393754422664642334E+000   0.141944311406575085E+001   0.974030097973268560E+000   0.569797472953796369E+001   0.926055817964168959E+001   0.403821527957916260E+000  -0.975987605235230605E+090  -0.692575511231551211E+001    1
   0.109221532940864563E+001   0.144202069561513238E+002   0.396570241451263406E+000   0.325504362583160400E+000  -0.778709650039672852E-001   0.845230089495745851E+000   0.365770980245115118E+000   0.610413777828216553E+001   0.961513342173036811E+001   0.650459110736846924E+000  -0.975082431146442338E+090  -0.692675511231551777E+001    1
   0.139690300822257996E+001   0.105739200195151035E+002   0.326564800739288286E+000   0.431005954742431641E+000   0.371120572090148926E-001   0.137524983494040653E+001   0.104170020119855278E+001   0.629984397888183612E+001   0.995505726315069772E+001   0.643525600433349609E+000  -0.974806040483335439E+090  -0.692775511231552699E+001    1
   0.248905166983604431E+001   0.150199195460300636E+002   0.385584192276000937E+000   0.994259059429168701E+000   0.109576463699340820E+000   0.863431203017178822E-001   0.736294918860065262E+000   0.639010210037231463E+001   0.848718072400084189E+001   0.791774988174438477E+000  -0.974372251481962236E+090  -0.692875511231550156E+001    1
   0.188870784640312195E+001   0.117192089954924121E+002   0.331747246980667099E+000   0.513287365436553955E+000   0.500612318515777588E+000   0.142001557966462810E+001   0.877343854610367235E+000   0.555248670578002912E+001   0.969716567265575868E+001   0.395815372467041016E-001  -0.974007257727199534E+090  -0.692975511231550723E+001    1
   0.220251253247261047E+001   0.138173192951617043E+002   0.324340820312500000E+000   0.411924600601196289E+000  -0.515156984329223633E-002   0.153101077796093699E+001   0.108560648324522191E+001   0.644426162242889422E+001   0.956968322525376536E+001   0.142879784107208252E+000  -0.973319086379015251E+090  -0.693075511231548624E+001    1
   0.196829238533973694E+001   0.109591822102079295E+002   0.376707528829574589E+000   0.668278872966766357E+000   0.252077162265777588E+000   0.155285711733061804E+001   0.147294392051958400E+001   0.604616065025329608E+001   0.102676051610200059E+002   0.181283771991729736E+000  -0.972638409577755167E+090  -0.693175511231548214E+001    1
   0.190359517931938171E+001   0.150762853338461777E+002   0.324814348220825166E+000   0.135325253009796143E+000   0.258645176887512207E+000   0.110990530657465447E+001   0.573884090311064021E+000   0.617282657623290998E+001   0.122229499216927326E+002   0.650096654891967773E+000  -0.971750043376371781E+090  -0.693275511231553132E+001    1
   0.145945811271667480E+001   0.136354582010182863E+002   0.406042205095291098E+000   0.930049240589141846E+000   0.332214534282684326E+000   0.115881052191535194E+001   0.169603459408514401E+000   0.554722242355346662E+001   0.104637714348452082E+002   0.599653899669647217E+000  -0.971647977679592718E+090  -0.693375511231548369E+001    1
   0.137816366553306580E+001   0.133489528594175439E+002   0.260224180221557577E+000   0.431175887584686279E+000   0.211805522441864014E+000   0.891218289455252943E+000   0.142335536384258554E+000   0.587559626102447474E+001   0.883594320376380082E+001   0.300246953964233398E+000  -0.970497260876315756E+090  -0.693475511231552222E+001    1
   0.221920150518417358E+001   0.154658439391829585E+002   0.335819355249404872E+000   0.269232988357543945E-001   0.356072843074798584E+000   0.134576621236030070E+001   0.944568666926487721E-001   0.569937591552734357E+001   0.710657988771586613E+001   0.474947154521942139E+000  -0.970449483926483369E+090  -0.693575511231553055E+001    1
   0.118789732456207275E+001   0.145683263682265576E+002   0.354977140426635751E+000   0.945824623107910156E+000   0.667402684688568115E+000   0.745857195177523802E+000   0.153591218371966809E+001   0.575333895683288610E+001   0.953327884185770102E+001   0.240650355815887451E+000  -0.969076939024792770E+090  -0.693675511231549358E+001    1
   0.100834318995475769E+001   0.121714490492086043E+002   0.391802175045013412E+000   0.481243312358856201E+000  -0.971278548240661621E-001   0.969177332988100160E+000   0.277433745301163381E+000   0.536982104778289759E+001   0.952880162245864248E+001   0.547630071640014648E+000  -0.969031016501252446E+090  -0.693775511231549746E+001    1
   0.170097386837005615E+001   0.859266874999554631E+001   0.392781653404235820E+000   0.522413313388824463E+000   0.111660897731781006E+000   0.662681629494840330E+000   0.128921972958918318E+001   0.589141442775726354E+001   0.872619177960489445E+001   0.625999510288238525E+000  -0.968701167449796754E+090  -0.693875511231549957E+001    1
   0.206516528129577637E+001   0.111224638971406264E+002   0.334288393259048466E+000   0.861649751663208008E+000   0.490943551063537598E+000   0.145046261180380842E+001   0.288357203525689609E+000   0.601439907550811803E+001   0.857260392055258080E+001   0.316379725933074951E+000  -0.964433103464071177E+090  -0.693975511231549991E+001    1
   0.163635033369064331E+001   0.101334540728962246E+002   0.281281151771545390E+000   0.301657140254974365E+000   0.231533229351043701E+000   0.774588730150887139E+000   0.134899059570035673E+001   0.534937617778778041E+001   0.105858527857241924E+002   0.357331454753875732E+000  -0.963792837491902485E+090  -0.694075511231548425E+001    1
   0.188428068161010742E+001   0.128932729154535100E+002   0.358610965013503979E+000   0.804833471775054932E+000   0.313268840312957764E+000   0.477815171600748378E+000   0.815273263869005116E+000   0.600004181861877406E+001   0.905651952860212539E+001   0.951689541339874268E+000  -0.960396489957477157E+090  -0.694175511231547837E+001    1
   0.244860386848449707E+001   0.152279156683856769E+002   0.369144085645675635E+000   0.547129094600677490E+000   0.365043997764587402E+000   0.163335141057145194E+000   0.178516692370789931E+000   0.576250474452972394E+001   0.797217612441370527E+001   0.251123309135437012E+000  -0.960111110035349703E+090  -0.694275511231549380E+001    1
   0.146174299716949463E+001   0.112561934235078720E+002   0.368286057710647596E+000   0.703347384929656982E+000   0.745584189891815186E+000   0.151040590036337541E+001   0.107057851121073688E+001   0.544245970249176025E+001   0.858354649719449192E+001   0.909293174743652344E+000  -0.959658865633738168E+090  -0.694375511231552434E+001    1
   0.114869531989097595E+001   0.107230187106905657E+002   0.316101160049438445E+000   0.147607624530792236E+000   0.601579487323760986E+000   0.124696668623419793E+001   0.115900401727979641E+001   0.615814716815948504E+001   0.103633078456298282E+002   0.538244366645812988E+000  -0.959594457199829775E+090  -0.694475511231548914E+001    1
   0.114832651615142822E+001   0.151667038282897764E+002   0.335293846130371054E+000   0.350576698780059814E+000  -0.168884515762329102E+000   0.111346112289797960E+001   0.381465567587749077E+000   0.640964617729187047E+001   0.876753854273362698E+001   0.314967691898345947E+000  -0.958192273299706525E+090  -0.694575511231551967E+001    1
   0.139661091566085815E+001   0.154851116002965163E+002   0.321255786418914779E+000   0.308405756950378418E-001  -0.117366135120391846E+000   0.929144409186775322E+000   0.125254597584092808E+001   0.600138742923736590E+001   0.895489561759932862E+001   0.450501441955566406E+000  -0.956351287994202346E+090  -0.694675511231550047E+001    1
   0.146766638755798340E+001   0.119706099398826780E+002   0.371025741100311279E+000   0.886970758438110352E-001   0.177340149879455566E+000   0.124545207963760696E+001   0.808554933575852730E+000   0.610731909275054896E+001   0.976741957264962402E+001   0.293619453907012939E+000  -0.956011818441905387E+090  -0.694775511231552567E+001    1
   0.179126042127609253E+001   0.930612667626520107E+001   0.282253388166427588E+000   0.360405802726745605E+000   0.308310389518737793E-001   0.108576407149451382E+001   0.148551096091150159E+001   0.586814858913421666E+001   0.924429721500967183E+001   0.279901325702667236E+000  -0.955713895690359133E+090  -0.694875511231549936E+001    1
   0.129673108458518982E+001   0.651046208084057909E+001   0.286291496753692587E+000   0.174419879913330078E+000  -0.122010707855224609E-002   0.124261548527850474E+001   0.450172295487761831E+000   0.554430968761444110E+001   0.886636358190716223E+001   0.283009052276611328E+000  -0.955358381207183910E+090  -0.694975511231547660E+001    1
   0.175190535187721252E+001   0.107590899736042225E+002   0.298959709405898999E+000   0.984619855880737305E+000   0.615493297576904297E+000   0.101443618680101499E+001   0.114638900751586581E+001   0.631929085254669154E+001   0.104289381191106880E+002   0.298693180084228516E+000  -0.955197062266277636E+090  -0.695075511231549381E+001    1
   0.150875166058540344E+001   0.853297755103767486E+001   0.317567148208618144E+000   0.311919093132019043E+000   0.247876346111297607E+000   0.479427859616219476E+000   0.136777214771796896E+001   0.553692810535430890E+001   0.809399175813404348E+001   0.469748139381408691E+000  -0.955122788077826616E+090  -0.695175511231551013E+001    1
   0.112832492589950562E+001   0.129286262702380554E+002   0.361527084112167330E+000   0.489717721939086914E+000   0.101451098918914795E+000   0.137518913268608389E+001   0.293674977768139944E+000   0.561435589790344203E+001   0.109497962733317902E+002   0.532911300659179688E+000  -0.953279641000333129E+090  -0.695275511231551757E+001    1
   0.156427839398384094E+001   0.159098587380904100E+002   0.258104569911956794E+000   0.888807177543640137E+000   0.726696848869323730E+000   0.106822335937413171E+001   0.957016306146504347E+000   0.539911313056945819E+001   0.836644593627211286E+001   0.928413391113281250E+000  -0.952765480972292136E+090  -0.695375511231549037E+001    1
   0.211204949021339417E+001   0.132874872343153854E+002   0.269569607973098757E+000   0.997086763381958008E+000   0.106721341609954834E+000   0.121291021064334337E+001   0.587023770925608201E+000   0.557596518993377632E+001   0.883267650109251257E+001   0.196955442428588867E+000  -0.952731008859883411E+090  -0.695475511231549337E+001    1
   0.169924607872962952E+001   0.144270460482900234E+002   0.329243673086166366E+000   0.445563137531280518E+000   0.122136056423187256E+000   0.146052900089925175E+001   0.103703959800192513E+001   0.583232743740081805E+001   0.855605756249983251E+001   0.582822144031524658E+000  -0.951244882582993981E+090  -0.695575511231551236E+001    1
   0.133759015798568726E+001   0.114754933231394194E+002   0.338153821229934648E+000   0.686627149581909180E+000  -0.217106759548187256E+000   0.623577311672695589E+000   0.957735566204055422E+000   0.593968203067779577E+001   0.100322775643772051E+002   0.326876580715179443E+000  -0.950081730585611165E+090  -0.695675511231551003E+001    1
   0.224128904938697815E+001   0.134571963023847871E+002   0.289832656383514409E+000   0.858948826789855957E-001  -0.973399877548217773E-001   0.115818643814984967E+001   0.124751929059472788E+001   0.604959216117858922E+001   0.108171549291791695E+002   0.518890678882598877E+000  -0.949326358356438263E+090  -0.695775511231548016E+001    1
   0.137994688749313354E+001   0.147118059283395866E+002   0.340763041973114023E+000   0.324085354804992676E-001   0.234724879264831543E-001   0.110916315381489361E+001   0.922057387317051780E+000   0.551354274749755824E+001   0.860878045149591564E+001   0.856816232204437256E+000  -0.949193484451286772E+090  -0.695875511231551247E+001    1
   0.164800614118576050E+001   0.969934654409712849E+001   0.397233004570007320E+000   0.997770607471466064E+000   0.672642767429351807E+000   0.129304635006108493E+001   0.463993459110552398E+000   0.587934505939483643E+001   0.857232008038952031E+001   0.281543850898742676E+000  -0.948561429477824575E+090  -0.695975511231549504E+001    1
   0.159347683191299438E+001   0.159880583120425790E+002   0.328113476037979135E+000   0.795502781867980957E+000   0.294706463813781738E+000   0.790464392989075892E+000   0.730794243854150261E+000   0.617016739845275897E+001   0.107787782063792328E+002   0.942620038986206055E+000  -0.946273352014599302E+090  -0.696075511231552468E+001    1
   0.174494090676307678E+001   0.131512102030212112E+002   0.389017494916915840E+000   0.432202160358428955E+000  -0.226036369800567627E+000   0.305126680493151337E+000   0.886804667772463251E+000   0.595656771659851092E+001   0.105515287313999693E+002   0.586702287197113037E+000  -0.945726136063863932E+090  -0.696175511231549571E+001    1
   0.110099849104881287E+001   0.143598592264163969E+002   0.298951222896575941E+000   0.182061553001403809E+000   0.483470261096954346E+000   0.820024805069938023E+000   0.416515936798934006E+000   0.642938623428344691E+001   0.995141367063665605E+001   0.659077227115631104E+000  -0.945457618944937552E+090  -0.696275511231551114E+001    1
   0.110873246192932129E+001   0.993344873007183082E+001   0.335885970592498750E+000   0.213295221328735352E-002  -0.241235613822937012E+000   0.107338424451589876E+001   0.460953435224561503E+000   0.532097294330596871E+001   0.903472425958542580E+001   0.918546974658966064E+000  -0.944771974892751631E+090  -0.696375511231552835E+001    1
   0.238882181048393250E+001   0.150221449922669894E+002   0.279834196567535387E+000   0.100308656692504883E+000   0.194368064403533936E+000   0.886460992328782282E+000   0.424868217982056040E+000   0.593251130580902064E+001   0.103793423331971351E+002   0.796697676181793213E+000  -0.943766913771899000E+090  -0.696475511231547895E+001    1
   0.233709478378295898E+001   0.133658378379316041E+002   0.250763932466506967E+000   0.868285179138183594E+000   0.107744038105010986E+000   0.995037460854922506E+000   0.589354166031469728E+000   0.595283522605896032E+001   0.923717568957332702E+001   0.828592658042907715E+000  -0.942174457524946949E+090  -0.696575511231549971E+001    1
   0.240864405035972595E+001   0.136116568914505773E+002   0.274305562973022443E+000   0.499639868736267090E+000  -0.150389015674591064E+000   0.114532471180806028E+001   0.102693582694126961E+001   0.635258743762969935E+001   0.879660112419419171E+001   0.262457728385925293E-001  -0.941116773107649125E+090  -0.696675511231552402E+001    1
   0.142441487312316895E+001   0.155949143038592624E+002   0.256599335670471163E+000   0.569937765598297119E+000   0.727377355098724365E+000   0.394738839159177901E+000   0.885551292601972517E+000   0.554683697223663330E+001   0.958076270567762123E+001   0.612749814987182617E+000  -0.941112752985189794E+090  -0.696775511231551281E+001    1
   0.149592953920364380E+001   0.118169934618159580E+002   0.271936024427413936E+000   0.897669196128845215E-001   0.243722140789031982E+000   0.144086582173264333E+001   0.155248125364917389E+001   0.583664443492889440E+001   0.716876369604365848E+001   0.943622052669525146E+000  -0.941082848458939271E+090  -0.696875511231551670E+001    1
   0.110093429684638977E+001   0.124880279140506936E+002   0.331662274599075269E+000   0.962644279003143311E+000   0.197049379348754883E+000   0.105399792103818868E+001   0.484496672097955272E+000   0.623035194873809850E+001   0.103318240773654022E+002   0.752405583858489990E+000  -0.941030356205122454E+090  -0.696975511231549749E+001    1
   0.122665050625801086E+001   0.126058303623758601E+002   0.392169090509414620E+000   0.522911131381988525E+000   0.538761317729949951E+000   0.663146327880199227E+000   0.988253437559076242E+000   0.647892091274261439E+001   0.946216441591755064E+001   0.379451751708984375E+000  -0.939812198305425138E+090  -0.697075511231550138E+001    1
   0.249757528305053711E+001   0.134314116078225325E+002   0.295091094970703127E+000   0.936124145984649658E+000  -0.125808119773864746E+000   0.603064753927707198E+000   0.147478264497258121E+000   0.629844200611114502E+001   0.999057377096213095E+001   0.573710441589355469E+000  -0.937581126834851889E+090  -0.697175511231548839E+001    1
   0.166247907280921936E+001   0.753304600629305909E+001   0.339718267917633043E+000   0.104010939598083496E+000   0.397866964340209961E-001   0.140466791200006558E+001   0.622552337736158146E+000   0.638180785179138166E+001   0.955268504580095801E+001   0.839277505874633789E+000  -0.936274010981921671E+090  -0.697275511231550116E+001    1
   0.110131096839904785E+001   0.987541402998631490E+001   0.317848662137985238E+000   0.235577583312988281E+000   0.282230973243713379E-001   0.131394353915478335E+001   0.492553469430081325E+000   0.597044475078582781E+001   0.788082463898306607E+001   0.191904783248901367E+000  -0.936151001286677546E+090  -0.697375511231549261E+001    1
   0.211934062838554382E+001   0.141833345137360478E+002   0.349590878486633283E+000   0.484989583492279053E+000   0.136884450912475586E-001   0.100592097288128413E+001   0.766799597684229978E-001   0.539911949634552002E+001   0.105403845583950186E+002   0.763779520988464355E+000  -0.934767236224823835E+090  -0.697475511231550183E+001    1
   0.123532932996749878E+001   0.158005463637109465E+002   0.306065557003021238E+000   0.715792059898376465E+000   0.550246298313140869E+000   0.934541811361554120E+000   0.797439878385918011E+000   0.595987856388092041E+001   0.926250021701254944E+001   0.910650491714477539E-001  -0.933326278763040422E+090  -0.697575511231553325E+001    1
   0.212643820047378540E+001   0.128574416448827265E+002   0.318091015815734846E+000   0.329862236976623535E+000   0.451446771621704102E+000   0.408493826806540450E+000   0.114013933705220460E+001   0.598743128776550293E+001   0.112580873302941189E+002   0.956764757633209229E+000  -0.932619830510193264E+090  -0.697675511231549805E+001    1
   0.180039164423942566E+001   0.158801072735390658E+002   0.238937075138092037E+000   0.493003606796264648E+000   0.450892686843872070E+000   0.144097931102412558E+001   0.654647400899644016E+000   0.645976715087890607E+001   0.883148176226050907E+001   0.916709303855895996E+000  -0.931384576054094234E+090  -0.697775511231550993E+001    1
   0.210740345716476440E+001   0.136866620845631317E+002   0.256688052415847745E+000   0.292459070682525635E+000   0.217225492000579834E+000   0.115504345109106032E+001   0.118842130479740482E+001   0.648627552986144984E+001   0.989598101294860477E+001   0.102445840835571289E+000  -0.931053484178798488E+090  -0.697875511231553158E+001    1
   0.153610286116600037E+001   0.137328964714909070E+002   0.413275682926177945E+000   0.742429316043853760E+000   0.413467884063720703E-001   0.795115606392673646E+000   0.132498739519941577E+001   0.535314278602600080E+001   0.763060156692379721E+001   0.811803638935089111E+000  -0.929974670290873352E+090  -0.697975511231548751E+001    1
   0.205656406283378601E+001   0.113729800421748450E+002   0.252537720203399652E+000   0.413854837417602539E+000   0.686723411083221436E+000   0.290653277376108077E+000   0.102934177614574018E+001   0.589048058986663836E+001   0.819733150259473220E+001   0.489008367061614990E+000  -0.929007458245192610E+090  -0.698075511231550383E+001    1
   0.200479295849800110E+001   0.111998324631239417E+002   0.338175493478775013E+000   0.695531070232391357E+000  -0.778806209564208984E-002   0.681873007616150106E+000   0.105061175102496818E+001   0.562400569915771431E+001   0.915799903260871062E+001   0.641540527343750000E+000  -0.928341310267760803E+090  -0.698175511231549351E+001    1
   0.139941695332527161E+001   0.907577954289665279E+001   0.269384256601333583E+000   0.297874689102172852E+000   0.655429542064666748E+000   0.407747577193556421E+000   0.724650984979866797E+000   0.559765038490295375E+001   0.777097736160153829E+001   0.986384868621826172E+000  -0.928231546817129828E+090  -0.698275511231550983E+001    1
   0.181122249364852905E+001   0.113524310426329613E+002   0.365373371839523287E+000   0.767532765865325928E+000   0.611843883991241455E+000   0.117398788878857596E+001   0.138052667074319269E+001   0.585766429901123065E+001   0.876857578820763983E+001   0.127070665359497070E+000  -0.927397281219604727E+090  -0.698375511231550927E+001    1
   0.118418809771537781E+001   0.100873948527934161E+002   0.337996622323989859E+000   0.247220575809478760E+000   0.566941499710083008E-001   0.112622970452251026E+001   0.959997887815130513E+000   0.631291577816009486E+001   0.949566199208863893E+001   0.416758537292480469E+000  -0.926610380890516249E+090  -0.698475511231552915E+001    1
   0.212342903017997742E+001   0.100218859084203906E+002   0.398997747898101829E+000   0.346428155899047852E-002   0.143657803535461426E+000   0.101456617444061092E+001   0.142036182117446175E+001   0.563441767692565865E+001   0.827376383184995490E+001   0.463512897491455078E+000  -0.926338220726554810E+090  -0.698575511231550816E+001    1
   0.145652377605438232E+001   0.157665205527770613E+002   0.368217200040817261E+000   0.684615552425384521E+000  -0.218613207340240479E+000   0.677179846152026865E+000   0.208891403670154130E+000   0.585371308326721174E+001   0.114216820668904102E+002   0.196193814277648926E+000  -0.924366196647266535E+090  -0.698675511231552626E+001    1
   0.177258706092834473E+001   0.132581647215952678E+002   0.388180420398712145E+000   0.432795882225036621E-001   0.633800864219665527E+000   0.139003306352297340E+001   0.501804825685142175E+000   0.577588288784027082E+001   0.700219297662023266E+001   0.145547151565551758E+000  -0.923675256544123366E+090  -0.698775511231550173E+001    1
   0.176346737146377563E+001   0.133485225283199789E+002   0.341355971097946131E+000   0.546364307403564453E+000   0.225014984607696533E+000   0.841023668405717961E+000   0.809620639097941908E+000   0.542627589702606183E+001   0.927494436950509460E+001   0.306691586971282959E+000  -0.922213150470685951E+090  -0.698875511231549584E+001    1
   0.235410419106483459E+001   0.124826887740549477E+002   0.273477511405944784E+000   0.544124722480773926E+000  -0.138938665390014648E+000   0.123064684738170027E+001   0.117113101115184470E+001   0.542534334659576434E+001   0.100145016829738935E+002   0.123260617256164551E-001  -0.920981368712905530E+090  -0.698975511231552549E+001    1
   0.198379322886466980E+001   0.133152304870780949E+002   0.248674427270889259E+000   0.672587096691131592E+000   0.628404617309570312E-001   0.582499126498987940E+000   0.798842024064932321E+000   0.638921682834625226E+001   0.107814529027806110E+002   0.564354479312896729E+000  -0.920143965877955592E+090  -0.699075511231550806E+001    1
   0.121307674050331116E+001   0.111148441402544211E+002   0.291900918483734118E+000   0.415085077285766602E+000   0.107206165790557861E+000   0.154571678455870676E+001   0.423767821159739266E+000   0.554039030075073224E+001   0.930770540933753487E+001   0.335729122161865234E+000  -0.919882872153284778E+090  -0.699175511231549862E+001    1
   0.162514969706535339E+001   0.124387784509072876E+002   0.283893880844116209E+000   0.568346440792083740E+000   0.184960424900054932E+000   0.886933221628873114E+000   0.650483509796842663E+000   0.643578083515167254E+001   0.937400316083529184E+001   0.440858483314514160E+000  -0.919786530900225209E+090  -0.699275511231550961E+001    1
   0.149610996246337891E+001   0.100922540081034189E+002   0.246080344915389992E+000   0.570482492446899414E+000   0.305393040180206299E+000   0.336747603118275396E+000   0.117960503916218085E+001   0.539715776443481410E+001   0.121045727706638910E+002   0.528196394443511963E+000  -0.919433755136000587E+090  -0.699375511231551172E+001    1
   0.225316631793975830E+001   0.139225483515464887E+002   0.368403946161270146E+000   0.428695261478424072E+000   0.577785372734069824E+000   0.105200792985574387E+001   0.268298338405354164E+000   0.536129398345947283E+001   0.967074867222604695E+001   0.322744190692901611E+000  -0.918474612468012068E+090  -0.699475511231549074E+001    1
   0.196030735969543457E+001   0.135344441825634956E+002   0.240020226240158063E+000   0.522253990173339844E+000  -0.190723061561584473E+000   0.131533320579563706E+001   0.128846297300497103E+001   0.530270323753356898E+001   0.931054052783785124E+001   0.800667703151702881E+000  -0.916928864884681752E+090  -0.699575511231551062E+001    1
   0.125346910953521729E+001   0.119321946138270008E+002   0.388952542543411273E+000   0.403934657573699951E+000   0.547283291816711426E+000   0.239459572757239919E+000   0.759025668650767815E+000   0.559446728229522705E+001   0.105340356427874582E+002   0.544606864452362061E+000  -0.916374025157078255E+090  -0.699675511231552782E+001    1
   0.150368201732635498E+001   0.718233788554170616E+001   0.345375497341155968E+000   0.850937247276306152E+000   0.531983196735382080E+000   0.156923963243692266E+001   0.145231110607095304E+001   0.554737033843994087E+001   0.891566902581967113E+001   0.943145513534545898E+000  -0.913029032025506520E+090  -0.699775511231551661E+001    1
   0.134391775727272034E+001   0.764059016122675949E+001   0.256185116767883303E+000   0.300933361053466797E+000   0.124435424804687500E+000   0.156366052094082586E+001   0.775242776170416259E+000   0.550167758464813250E+001   0.968878879605208709E+001   0.354203581809997559E-001  -0.912984753917300084E+090  -0.699875511231552494E+001    1
   0.114478197693824768E+001   0.121506786774194140E+002   0.329094681739807104E+000   0.598942995071411133E+000   0.592991709709167480E+000   0.851914652854089960E+000   0.835450509544834574E+000   0.569364421367645246E+001   0.763776336590406402E+001   0.230095207691192627E+000  -0.912567754279681579E+090  -0.699975511231549508E+001    1
