READ SERR 1 2
@crab_ratio_SA70_d49.pco
!
1.85500002 4.99999523E-3 0.994943857 7.75722146E-4
1.86500001 4.99999523E-3 0.995557249 7.8679435E-4
1.875 4.99999523E-3 0.995814979 7.96882086E-4
1.88499999 4.99999523E-3 0.996343374 8.05925578E-4
1.89499998 4.99999523E-3 0.997421563 8.14062951E-4
1.90499997 4.99999523E-3 0.997804344 8.20733199E-4
1.91499996 4.99999523E-3 0.998779833 8.26752104E-4
1.92499995 4.99999523E-3 0.999305606 8.31897545E-4
1.93499994 5.00005484E-3 1.0006392 8.36914929E-4
1.94500005 4.99999523E-3 1.00144732 8.41463509E-4
1.95500004 4.99999523E-3 1.00294995 8.46188981E-4
1.96500003 4.99999523E-3 1.0030514 8.50295939E-4
1.97500002 4.99999523E-3 1.00398445 8.54873215E-4
1.98500001 4.99999523E-3 1.00494921 8.59559979E-4
1.995 4.99999523E-3 1.00625241 8.64537666E-4
2.00500011 4.99999523E-3 1.00723612 8.69454583E-4
2.01499987 4.99999523E-3 1.00606596 8.73646175E-4
2.0250001 4.99999523E-3 1.00811446 8.79357045E-4
2.03499985 4.99999523E-3 1.00954807 8.84954468E-4
2.04500008 4.99999523E-3 1.00976729 8.9018885E-4
2.05499983 4.99999523E-3 1.00931239 8.95252044E-4
2.06500006 4.99999523E-3 1.00962007 9.00832878E-4
2.07499981 4.99999523E-3 1.01133478 9.07303125E-4
2.08500004 4.99999523E-3 1.01209641 9.13616503E-4
2.09499979 4.99999523E-3 1.01059532 9.19246639E-4
2.10500002 4.99999523E-3 1.01265693 9.2695083E-4
2.11499977 4.99999523E-3 1.01360273 9.34753858E-4
2.125 5.00011444E-3 1.01359224 9.42820625E-4
2.13500023 4.99999523E-3 1.01596582 9.5297728E-4
2.14499998 4.99999523E-3 1.01571882 9.63096507E-4
2.15500021 4.99999523E-3 1.02007544 9.76838986E-4
2.16499996 4.99999523E-3 1.01698971 9.88793327E-4
2.17500019 4.99999523E-3 1.01999819 1.00581907E-3
2.18499994 4.99999523E-3 1.02013576 1.02376007E-3
2.19500017 4.99999523E-3 1.02009654 1.04411971E-3
2.20499992 4.99999523E-3 1.0215342 1.06790324E-3
2.21500015 4.99999523E-3 1.02368462 1.09460484E-3
2.2249999 4.99999523E-3 1.02441478 1.12287956E-3
2.23500013 4.99999523E-3 1.0240643 1.15234789E-3
2.24499989 4.99999523E-3 1.02766716 1.18527678E-3
2.25500011 4.99999523E-3 1.02963614 1.21753674E-3
2.26499987 4.99999523E-3 1.03237689 1.24976295E-3
2.2750001 4.99999523E-3 1.03612781 1.28109788E-3
2.28499985 4.99999523E-3 1.04147351 1.31119357E-3
2.29500008 4.99999523E-3 1.04622829 1.33794919E-3
2.30499983 4.99999523E-3 1.04706013 1.35895784E-3
2.31500006 4.99999523E-3 1.0522939 1.37928792E-3
2.32499981 4.99999523E-3 1.05217302 1.39249431E-3
2.33500004 4.99999523E-3 1.05196059 1.40240067E-3
2.34499979 4.99999523E-3 1.05545175 1.4116118E-3
2.35500002 4.99999523E-3 1.04977846 1.41224393E-3
2.36499977 4.99999523E-3 1.04815257 1.41341356E-3
2.375 5.00011444E-3 1.04843867 1.41420891E-3
2.38500023 4.99999523E-3 1.04486036 1.41131191E-3
2.39499998 4.99999523E-3 1.04629672 1.41108094E-3
2.40500021 4.99999523E-3 1.04362106 1.40791177E-3
2.41499996 4.99999523E-3 1.04163074 1.40516786E-3
2.42500019 4.99999523E-3 1.03930902 1.40260684E-3
2.43499994 4.99999523E-3 1.03971791 1.40227319E-3
2.44500017 4.99999523E-3 1.03610706 1.39961333E-3
2.45499992 4.99999523E-3 1.03574443 1.39969867E-3
2.46500015 4.99999523E-3 1.03444803 1.39981054E-3
2.4749999 4.99999523E-3 1.03480399 1.40137551E-3
2.48500013 4.99999523E-3 1.03351331 1.40235969E-3
2.49499989 4.99999523E-3 1.0337261 1.40463351E-3
2.50500011 4.99999523E-3 1.02843571 1.40338822E-3
2.51499987 4.99999523E-3 1.03345048 1.40956754E-3
2.5250001 4.99999523E-3 1.02996159 1.41017663E-3
2.53499985 4.99999523E-3 1.02906549 1.41268037E-3
2.54500008 4.99999523E-3 1.02969289 1.41668424E-3
2.55499983 4.99999523E-3 1.02951872 1.42022676E-3
2.56500006 4.99999523E-3 1.03173125 1.42574054E-3
2.57499981 4.99999523E-3 1.0284555 1.42771844E-3
2.58500004 4.99999523E-3 1.0306946 1.43387355E-3
2.59499979 4.99999523E-3 1.03119767 1.4392169E-3
2.60500002 4.99999523E-3 1.03359818 1.44614314E-3
2.61499977 4.99999523E-3 1.03430057 1.45224482E-3
2.625 5.00011444E-3 1.03394091 1.4580203E-3
2.63500023 4.99999523E-3 1.03433537 1.46480172E-3
2.64499998 4.99999523E-3 1.03449512 1.47175929E-3
2.65500021 4.99999523E-3 1.03873467 1.48215762E-3
2.66499996 4.99999523E-3 1.03992939 1.49083976E-3
2.67500019 4.99999523E-3 1.04067576 1.49930443E-3
2.68499994 4.99999523E-3 1.04168499 1.50865561E-3
2.69500017 4.99999523E-3 1.0397675 1.51597522E-3
2.70499992 4.99999523E-3 1.04120338 1.52588985E-3
2.71500015 4.99999523E-3 1.0358212 1.530746E-3
2.7249999 4.99999523E-3 1.03643155 1.53990812E-3
2.73500013 4.99999523E-3 1.03723288 1.54872506E-3
2.74499989 4.99999523E-3 1.03344262 1.55373546E-3
2.75500011 4.99999523E-3 1.03002083 1.55828067E-3
2.76499987 4.99999523E-3 1.03267109 1.56691601E-3
2.7750001 4.99999523E-3 1.02730656 1.56847166E-3
2.78499985 4.99999523E-3 1.02923441 1.57504156E-3
2.79500008 4.99999523E-3 1.03012025 1.58042228E-3
2.80499983 4.99999523E-3 1.02638412 1.58149144E-3
2.81500006 4.99999523E-3 1.02979636 1.58774375E-3
2.82499981 4.99999523E-3 1.02472591 1.58734794E-3
2.83500004 4.99999523E-3 1.02902067 1.59386033E-3
2.84499979 4.99999523E-3 1.02622831 1.59499515E-3
2.85500002 4.99999523E-3 1.02876413 1.60043349E-3
2.86499977 4.99999523E-3 1.02830052 1.60331838E-3
2.875 5.00011444E-3 1.02973104 1.60798617E-3
2.88500023 4.99999523E-3 1.02642584 1.60913437E-3
2.89499998 4.99999523E-3 1.02717066 1.61354372E-3
2.90500021 4.99999523E-3 1.0258559 1.61658612E-3
2.91499996 4.99999523E-3 1.02538598 1.62030268E-3
2.92500019 4.99999523E-3 1.02583992 1.62485603E-3
2.93499994 4.99999523E-3 1.02324545 1.6271763E-3
2.94500017 4.99999523E-3 1.02519071 1.63327763E-3
2.95499992 4.99999523E-3 1.02676439 1.63920457E-3
2.96500015 4.99999523E-3 1.02394819 1.64162472E-3
2.9749999 4.99999523E-3 1.02013659 1.64332415E-3
2.98500013 4.99999523E-3 1.023911 1.65155227E-3
2.99499989 4.99999523E-3 1.02394581 1.65651913E-3
3.00500011 4.99999523E-3 1.02282083 1.66106061E-3
3.01499987 4.99999523E-3 1.02090549 1.66485587E-3
3.0250001 4.99999523E-3 1.01986468 1.66964123E-3
3.03499985 4.99999523E-3 1.01986897 1.67526642E-3
3.04500008 4.99999523E-3 1.01972544 1.68112933E-3
3.05499983 4.99999523E-3 1.019768 1.68717967E-3
3.06500006 4.99999523E-3 1.01808298 1.69199868E-3
3.07499981 4.99999523E-3 1.01699603 1.69772981E-3
3.08500004 4.99999523E-3 1.01834393 1.70535943E-3
3.09499979 4.99999523E-3 1.01802921 1.71183352E-3
3.10500002 4.99999523E-3 1.01570916 1.71701168E-3
3.11499977 4.99999523E-3 1.01565349 1.72408193E-3
3.125 5.00011444E-3 1.01471508 1.73062237E-3
3.13500023 4.99999523E-3 1.01269412 1.73605874E-3
3.14499998 4.99999523E-3 1.01489067 1.74548593E-3
3.15500021 4.99999523E-3 1.01114178 1.74952752E-3
3.16499996 4.99999523E-3 1.01094961 1.75682514E-3
3.17500019 4.99999523E-3 1.01383197 1.76663429E-3
3.18499994 4.99999523E-3 1.01242316 1.77270395E-3
3.19500017 4.99999523E-3 1.01041257 1.77790818E-3
3.20499992 4.99999523E-3 1.01110339 1.78543956E-3
3.21500015 4.99999523E-3 1.01679397 1.79695268E-3
3.2249999 4.99999523E-3 1.01288879 1.80001394E-3
3.23500013 4.99999523E-3 1.01315176 1.8065389E-3
3.24499989 4.99999523E-3 1.01145911 1.81123777E-3
3.25500011 4.99999523E-3 1.01427925 1.81963912E-3
3.26499987 4.99999523E-3 1.01832032 1.82932662E-3
3.2750001 4.99999523E-3 1.01208687 1.82983081E-3
3.28499985 4.99999523E-3 1.01324069 1.83670677E-3
3.29500008 4.99999523E-3 1.01157784 1.8412408E-3
3.30499983 4.99999523E-3 1.01272762 1.84857973E-3
3.31500006 4.99999523E-3 1.01060402 1.8529715E-3
3.32499981 4.99999523E-3 1.01011992 1.85874035E-3
3.33500004 4.99999523E-3 1.01329792 1.86813762E-3
3.34499979 4.99999523E-3 1.00578129 1.86792354E-3
3.35500002 4.99999523E-3 1.01316404 1.88167871E-3
3.36499977 4.99999523E-3 1.00699937 1.88305264E-3
3.375 5.00011444E-3 1.01280761 1.89559208E-3
3.38500023 4.99999523E-3 1.00737309 1.89757138E-3
3.39499998 4.99999523E-3 1.00559068 1.90333882E-3
3.40500021 4.99999523E-3 1.00867057 1.91352819E-3
3.41499996 4.99999523E-3 1.00343525 1.91579002E-3
3.42500019 4.99999523E-3 1.00771236 1.92733447E-3
3.43499994 4.99999523E-3 1.00156701 1.92869524E-3
3.44500017 4.99999523E-3 1.0034076 1.9377342E-3
3.45499992 4.99999523E-3 1.00464249 1.94599468E-3
3.46500015 4.99999523E-3 1.00331736 1.95146282E-3
3.4749999 4.99999523E-3 0.998236656 1.95340044E-3
3.48500013 4.99999523E-3 1.00070381 1.96225406E-3
3.49499989 4.99999523E-3 1.00324476 1.97158125E-3
3.50500011 4.99999523E-3 0.993391156 1.96812302E-3
3.51499987 4.99999523E-3 1.00001001 1.98116363E-3
3.5250001 4.99999523E-3 1.00019288 1.98774552E-3
3.53499985 4.99999523E-3 1.00027001 1.99403637E-3
3.54500008 4.99999523E-3 1.00054038 2.00078567E-3
3.55499983 4.99999523E-3 0.998802125 2.00563786E-3
3.56500006 4.99999523E-3 0.999721229 2.01312592E-3
3.57499981 4.99999523E-3 1.00155389 2.02177581E-3
3.58500004 4.99999523E-3 0.999888003 2.02699495E-3
3.59499979 4.99999523E-3 0.999126554 2.03296496E-3
3.60500002 4.99999523E-3 0.999968827 2.0410642E-3
3.61499977 4.99999523E-3 1.00038779 2.04865262E-3
3.625 5.00011444E-3 1.00053883 2.05593579E-3
3.63500023 4.99999523E-3 0.998267412 2.06107483E-3
3.64499998 4.99999523E-3 0.999947429 2.07016594E-3
3.65500021 4.99999523E-3 0.997123718 2.07486423E-3
3.66499996 4.99999523E-3 0.997087359 2.08239886E-3
3.67500019 4.99999523E-3 1.00119805 2.09409813E-3
3.68499994 4.99999523E-3 1.00172114 2.10241345E-3
3.69500017 4.99999523E-3 0.997886956 2.1062172E-3
3.70499992 4.99999523E-3 0.998481989 2.11469992E-3
3.71500015 4.99999523E-3 0.999558508 2.12359801E-3
3.7249999 4.99999523E-3 1.00000525 2.13204487E-3
3.73500013 4.99999523E-3 0.997974515 2.13763863E-3
3.74499989 4.99999523E-3 0.995669305 2.14312878E-3
3.75500011 4.99999523E-3 1.00288165 2.15907255E-3
3.76499987 4.99999523E-3 0.996601284 2.16013822E-3
3.7750001 4.99999523E-3 0.99918288 2.17093294E-3
3.78499985 4.99999523E-3 1.00235939 2.18245038E-3
3.79500008 4.99999523E-3 0.996750653 2.18452793E-3
3.80499983 4.99999523E-3 0.994781911 2.19050655E-3
3.81500006 4.99999523E-3 0.998078108 2.20228708E-3
3.82499981 4.99999523E-3 0.994701445 2.20704288E-3
3.83500004 4.99999523E-3 0.996032834 2.21652258E-3
3.84499979 4.99999523E-3 0.999231935 2.22835387E-3
3.85500002 4.99999523E-3 0.999629498 2.2372026E-3
3.86499977 4.99999523E-3 0.996009111 2.24167318E-3
3.875 5.00011444E-3 0.995889306 2.2496446E-3
3.88500023 4.99999523E-3 0.996125519 2.25852663E-3
3.89499998 4.99999523E-3 0.993738472 2.26403098E-3
3.90500021 4.99999523E-3 0.994688988 2.27381778E-3
3.91499996 4.99999523E-3 0.99524349 2.28290469E-3
3.92500019 4.99999523E-3 0.996641457 2.29362375E-3
3.93499994 4.99999523E-3 0.99346149 2.29865895E-3
3.94500017 4.99999523E-3 0.996149719 2.31016916E-3
3.95499992 4.99999523E-3 0.995581925 2.31855479E-3
3.96500015 4.99999523E-3 0.999119878 2.33126222E-3
3.9749999 4.99999523E-3 0.997689128 2.33873934E-3
3.98500013 4.99999523E-3 0.995923996 2.34562787E-3
3.99499989 4.99999523E-3 0.990347087 2.34766374E-3
4.00500011 5.00011444E-3 0.99430275 2.36130506E-3
4.01500034 4.99987602E-3 0.99207288 2.36774795E-3
4.0250001 5.00011444E-3 0.998470187 2.38452246E-3
4.03499985 4.99987602E-3 0.994061172 2.38850038E-3
4.04500008 5.00011444E-3 0.990423739 2.39332416E-3
4.05500031 4.99987602E-3 0.991840899 2.40412517E-3
4.06500006 5.00011444E-3 0.992310882 2.41352688E-3
4.07499981 4.99987602E-3 0.992546022 2.42317887E-3
4.08500004 5.00011444E-3 0.993924022 2.43398454E-3
4.09500027 4.99987602E-3 0.996869445 2.44709221E-3
4.10500002 5.00011444E-3 0.992465556 2.45088269E-3
4.11499977 4.99987602E-3 0.993921995 2.4624106E-3
4.125 5.00011444E-3 0.989520967 2.46628909E-3
4.13500023 4.99987602E-3 0.988869965 2.47457158E-3
4.14499998 5.00011444E-3 0.989953756 2.48522195E-3
4.15499973 4.99987602E-3 0.991275489 2.49691168E-3
4.16499996 5.00011444E-3 0.989788353 2.50457088E-3
4.17500019 4.99987602E-3 0.989672363 2.51373602E-3
4.18499994 5.00011444E-3 0.983067572 2.51514721E-3
4.19499969 4.99987602E-3 0.987043977 2.53018178E-3
4.20499992 5.00011444E-3 0.983281672 2.53535435E-3
4.21500015 4.99987602E-3 0.98480022 2.54706899E-3
4.2249999 5.00011444E-3 0.985499322 2.55800667E-3
4.23499966 4.99987602E-3 0.985198796 2.56845448E-3
4.24499989 5.00011444E-3 0.982646883 2.57463777E-3
4.25500011 5.00011444E-3 0.98725009 2.59084208E-3
4.26500034 4.99987602E-3 0.986873567 2.60105752E-3
4.2750001 5.00011444E-3 0.985319734 2.60931323E-3
4.28499985 4.99987602E-3 0.992570579 2.62954505E-3
4.29500008 5.00011444E-3 0.988432467 2.6347714E-3
4.30500031 4.99987602E-3 0.986858547 2.64353212E-3
4.31500006 5.00011444E-3 0.989324093 2.65688053E-3
4.32499981 4.99987602E-3 0.987581849 2.66529969E-3
4.33500004 5.00011444E-3 0.986433506 2.67419941E-3
4.34500027 4.99987602E-3 0.984588265 2.68227747E-3
4.35500002 5.00011444E-3 0.984108508 2.69255415E-3
4.36499977 4.99987602E-3 0.989834428 2.71077291E-3
4.375 5.00011444E-3 0.985958278 2.71586096E-3
4.38500023 4.99987602E-3 0.985813856 2.72596651E-3
4.39499998 5.00011444E-3 0.989704072 2.74200039E-3
4.40499973 4.99987602E-3 0.988198221 2.75039114E-3
4.41499996 5.00011444E-3 0.983665347 2.75500119E-3
4.42500019 4.99987602E-3 0.984406114 2.76728137E-3
4.43499994 5.00011444E-3 0.984579802 2.77764932E-3
4.44499969 4.99987602E-3 0.98256427 2.78579304E-3
4.45499992 5.00011444E-3 0.985528409 2.80032167E-3
4.46500015 4.99987602E-3 0.984168947 2.80914153E-3
4.4749999 5.00011444E-3 0.980909288 2.81570107E-3
4.48499966 4.99987602E-3 0.98103255 2.82672071E-3
4.49499989 5.00011444E-3 0.988955855 2.84920447E-3
4.50500011 5.00011444E-3 0.982679069 2.85126967E-3
4.51500034 4.99987602E-3 0.98597008 2.86690029E-3
4.5250001 5.00011444E-3 0.980751634 2.8701853E-3
4.53499985 4.99987602E-3 0.984068334 2.88658682E-3
4.54500008 5.00011444E-3 0.980284274 2.89186509E-3
4.55500031 4.99987602E-3 0.982866108 2.90654367E-3
4.56500006 5.00011444E-3 0.980445206 2.91457889E-3
4.57499981 4.99987602E-3 0.978014588 2.92262016E-3
4.58500004 5.00011444E-3 0.982522011 2.93986872E-3
4.59500027 4.99987602E-3 0.983202159 2.95238616E-3
4.60500002 5.00011444E-3 0.976064324 2.95302924E-3
4.61499977 4.99987602E-3 0.982976139 2.97458749E-3
4.625 5.00011444E-3 0.979057372 2.98079592E-3
4.63500023 4.99987602E-3 0.979370475 2.99261953E-3
4.64499998 5.00011444E-3 0.98398304 3.01212189E-3
4.65499973 4.99987602E-3 0.980583429 3.01832729E-3
4.66499996 5.00011444E-3 0.977883399 3.02552944E-3
4.67500019 4.99987602E-3 0.984438241 3.04714357E-3
4.68499994 5.00011444E-3 0.980822206 3.05307354E-3
4.69499969 4.99987602E-3 0.979291677 3.06262681E-3
4.70499992 5.00011444E-3 0.980642676 3.07649793E-3
4.71500015 4.99987602E-3 0.97365284 3.07736965E-3
4.7249999 5.00011444E-3 0.986214817 3.10878595E-3
4.73499966 4.99987602E-3 0.97971952 3.11114569E-3
4.74499989 5.00011444E-3 0.97939086 3.12216603E-3
4.75500011 5.00011444E-3 0.975382388 3.12773604E-3
4.76500034 4.99987602E-3 0.98142612 3.14968778E-3
4.7750001 5.00011444E-3 0.973900914 3.15023027E-3
4.78499985 4.99987602E-3 0.982211888 3.1753506E-3
4.79500008 5.00011444E-3 0.980434537 3.18542169E-3
4.80500031 4.99987602E-3 0.981761634 3.1998998E-3
4.81500006 5.00011444E-3 0.977683187 3.20491102E-3
4.82499981 4.99987602E-3 0.980841875 3.22225387E-3
4.83500004 5.00011444E-3 0.97892803 3.23258876E-3
4.84500027 4.99987602E-3 0.975623071 3.23916622E-3
4.85500002 5.00011444E-3 0.983891368 3.26577923E-3
4.86499977 4.99987602E-3 0.979457855 3.2703795E-3
4.875 5.00011444E-3 0.978056133 3.28029739E-3
