READ SERR 1 2
3.01499987 4.99999523E-3 1.02284753 1.89621444E-3
3.0250001 4.99999523E-3 1.02054656 1.90068281E-3
3.03499985 4.99999523E-3 1.01870561 1.90517073E-3
3.04500008 4.99999523E-3 1.0208838 1.91401003E-3
3.05499983 4.99999523E-3 1.01946747 1.919367E-3
3.06500006 4.99999523E-3 1.01813436 1.92524993E-3
3.07499981 4.99999523E-3 1.01681685 1.9318026E-3
3.08500004 4.99999523E-3 1.01807535 1.94006169E-3
3.09499979 4.99999523E-3 1.01766348 1.94742298E-3
3.10500002 4.99999523E-3 1.01448715 1.95291231E-3
3.11499977 4.99999523E-3 1.01583982 1.961987E-3
3.125 5.00011444E-3 1.0140878 1.96894584E-3
3.13500023 4.99999523E-3 1.01305771 1.97578082E-3
3.14499998 4.99999523E-3 1.01494288 1.98640767E-3
3.15500021 4.99999523E-3 1.01260662 1.99219421E-3
3.16499996 4.99999523E-3 1.01033103 1.99833722E-3
3.17500019 4.99999523E-3 1.01355052 2.01001926E-3
3.18499994 4.99999523E-3 1.01176107 2.01676227E-3
3.19500017 4.99999523E-3 1.01114976 2.02408875E-3
3.20499992 4.99999523E-3 1.01187849 2.03254563E-3
3.21500015 4.99999523E-3 1.01452494 2.04256456E-3
3.2249999 4.99999523E-3 1.01299191 2.04827264E-3
3.23500013 4.99999523E-3 1.01441038 2.05729436E-3
3.24499989 4.99999523E-3 1.01150584 2.06098612E-3
3.25500011 4.99999523E-3 1.01512599 2.07150122E-3
3.26499987 4.99999523E-3 1.01893783 2.08245614E-3
3.2750001 4.99999523E-3 1.01221693 2.08255602E-3
3.28499985 4.99999523E-3 1.01425099 2.09115399E-3
3.29500008 4.99999523E-3 1.01178384 2.09552702E-3
3.30499983 4.99999523E-3 1.01130474 2.10252823E-3
3.31500006 4.99999523E-3 1.01012588 2.10821698E-3
3.32499981 4.99999523E-3 1.00981212 2.11472274E-3
3.33500004 4.99999523E-3 1.01223671 2.12460896E-3
3.34499979 4.99999523E-3 1.00631869 2.12602946E-3
3.35500002 4.99999523E-3 1.01142716 2.13932944E-3
3.36499977 4.99999523E-3 1.00544357 2.14131339E-3
3.375 5.00011444E-3 1.01189458 2.15604529E-3
3.38500023 4.99999523E-3 1.0053755 2.15719151E-3
3.39499998 4.99999523E-3 1.00352681 2.16388027E-3
3.40500021 4.99999523E-3 1.00652432 2.17546802E-3
3.41499996 4.99999523E-3 1.00323617 2.17997422E-3
3.42500019 4.99999523E-3 1.00907695 2.19476479E-3
3.43499994 4.99999523E-3 1.00069118 2.19401694E-3
3.44500017 4.99999523E-3 1.00289655 2.20491481E-3
3.45499992 4.99999523E-3 1.00525212 2.21573678E-3
3.46500015 4.99999523E-3 1.00438535 2.22226931E-3
3.4749999 4.99999523E-3 0.99737972 2.22257129E-3
3.48500013 4.99999523E-3 1.0006479 2.23316485E-3
3.49499989 4.99999523E-3 1.00314832 2.24389974E-3
3.50500011 4.99999523E-3 0.994550765 2.240984E-3
3.51499987 4.99999523E-3 1.00299358 2.25819112E-3
3.5250001 4.99999523E-3 0.999780238 2.26199045E-3
3.53499985 4.99999523E-3 1.00005794 2.2690834E-3
3.54500008 4.99999523E-3 1.00054264 2.27704248E-3
3.55499983 4.99999523E-3 0.999175489 2.28283089E-3
3.56500006 4.99999523E-3 1.00055718 2.29208567E-3
3.57499981 4.99999523E-3 1.0000844 2.2996529E-3
3.58500004 4.99999523E-3 1.00101829 2.30829371E-3
3.59499979 4.99999523E-3 0.999050677 2.31356709E-3
3.60500002 4.99999523E-3 1.00020373 2.32326845E-3
3.61499977 4.99999523E-3 1.00108182 2.33255257E-3
3.625 5.00011444E-3 0.999696016 2.33899779E-3
3.63500023 4.99999523E-3 0.999063373 2.34697293E-3
3.64499998 4.99999523E-3 0.998540938 2.35443842E-3
3.65500021 4.99999523E-3 0.998645306 2.36345152E-3
3.66499996 4.99999523E-3 0.995485187 2.36809044E-3
3.67500019 4.99999523E-3 1.00036061 2.38232897E-3
3.68499994 4.99999523E-3 1.00201833 2.39307247E-3
3.69500017 4.99999523E-3 0.999376714 2.39891023E-3
3.70499992 4.99999523E-3 0.997297108 2.40501994E-3
3.71500015 4.99999523E-3 0.999255002 2.41699745E-3
3.7249999 4.99999523E-3 0.998034954 2.42422684E-3
3.73500013 4.99999523E-3 0.998900652 2.43402156E-3
3.74499989 4.99999523E-3 0.995525241 2.43886071E-3
3.75500011 4.99999523E-3 1.00209343 2.45708879E-3
3.76499987 4.99999523E-3 0.996710002 2.45898264E-3
3.7750001 4.99999523E-3 0.997982025 2.46934616E-3
3.78499985 4.99999523E-3 1.00170755 2.48326268E-3
3.79500008 4.99999523E-3 0.997437894 2.48712231E-3
3.80499983 4.99999523E-3 0.995202541 2.49390211E-3
3.81500006 4.99999523E-3 0.998471558 2.50702281E-3
3.82499981 4.99999523E-3 0.996219516 2.51465058E-3
3.83500004 4.99999523E-3 0.997362137 2.524907E-3
3.84499979 4.99999523E-3 1.00011861 2.53755576E-3
3.85500002 4.99999523E-3 1.00063562 2.54773162E-3
3.86499977 4.99999523E-3 0.994767547 2.55012047E-3
3.875 5.00011444E-3 0.99758774 2.56252754E-3
3.88500023 4.99999523E-3 0.995759189 2.57054251E-3
3.89499998 4.99999523E-3 0.994082987 2.57746689E-3
3.90500021 4.99999523E-3 0.991484821 2.58391676E-3
3.91499996 4.99999523E-3 0.99592489 2.59947125E-3
3.92500019 4.99999523E-3 0.995085061 2.60904082E-3
3.93499994 4.99999523E-3 0.992837191 2.61589698E-3
3.94500017 4.99999523E-3 0.996332347 2.62992759E-3
3.95499992 4.99999523E-3 0.994580388 2.63829203E-3
3.96500015 4.99999523E-3 0.998263597 2.65258597E-3
3.9749999 4.99999523E-3 0.99736625 2.66184472E-3
3.98500013 4.99999523E-3 0.994464099 2.66826269E-3
3.99499989 4.99999523E-3 0.990079582 2.67185504E-3
4.00500011 5.00011444E-3 0.991236329 2.68361787E-3
4.01500034 4.99987602E-3 0.991536319 2.69445777E-3
4.0250001 5.00011444E-3 0.998179495 2.71365675E-3
4.03499985 4.99987602E-3 0.993856847 2.71869497E-3
4.04500008 5.00011444E-3 0.990006626 2.72460212E-3
4.05500031 4.99987602E-3 0.991527438 2.73636496E-3
4.06500006 5.00011444E-3 0.993549407 2.74888636E-3
4.07499981 4.99987602E-3 0.992658317 2.75799748E-3
4.08500004 5.00011444E-3 0.993386209 2.76968442E-3
4.09500027 4.99987602E-3 0.997689784 2.78626825E-3
4.10500002 5.00011444E-3 0.995033145 2.79325619E-3
4.11499977 4.99987602E-3 0.992333591 2.80073914E-3
4.125 5.00011444E-3 0.990053356 2.80877063E-3
4.13500023 4.99987602E-3 0.985736728 2.81226938E-3
4.14499998 5.00011444E-3 0.990760803 2.82980246E-3
4.15499973 4.99987602E-3 0.992205918 2.8436447E-3
4.16499996 5.00011444E-3 0.987693608 2.84764543E-3
4.17500019 4.99987602E-3 0.990070939 2.86190188E-3
4.18499994 5.00011444E-3 0.983847082 2.86414009E-3
4.19499969 4.99987602E-3 0.98867768 2.88318796E-3
4.20499992 5.00011444E-3 0.982139111 2.88475887E-3
4.21500015 4.99987602E-3 0.983959854 2.89832731E-3
4.2249999 5.00011444E-3 0.98619777 2.91326572E-3
4.23499966 4.99987602E-3 0.986415207 2.92743067E-3
4.24499989 5.00011444E-3 0.983458102 2.93204049E-3
4.25500011 5.00011444E-3 0.988064587 2.95058591E-3
4.26500034 4.99987602E-3 0.984476984 2.95740739E-3
4.2750001 5.00011444E-3 0.980120063 2.96254503E-3
4.28499985 4.99987602E-3 0.990135908 2.98955408E-3
4.29500008 5.00011444E-3 0.988922179 3.00015998E-3
4.30500031 4.99987602E-3 0.986569345 3.0098157E-3
4.31500006 5.00011444E-3 0.988861918 3.02414806E-3
4.32499981 4.99987602E-3 0.988540769 3.03531089E-3
4.33500004 5.00011444E-3 0.986880839 3.04501457E-3
4.34500027 4.99987602E-3 0.985179305 3.05531197E-3
4.35500002 5.00011444E-3 0.984777749 3.06688691E-3
4.36499977 4.99987602E-3 0.988437235 3.08460277E-3
4.375 5.00011444E-3 0.98682344 3.09338211E-3
4.38500023 4.99987602E-3 0.985605121 3.10319569E-3
4.39499998 5.00011444E-3 0.992142081 3.12570459E-3
4.40499973 4.99987602E-3 0.988630176 3.1321221E-3
4.41499996 5.00011444E-3 0.981029749 3.13246669E-3
4.42500019 4.99987602E-3 0.984984815 3.15210246E-3
4.43499994 5.00011444E-3 0.985322714 3.16368695E-3
4.44499969 4.99987602E-3 0.98486203 3.17625795E-3
4.45499992 5.00011444E-3 0.982356131 3.1830545E-3
4.46500015 4.99987602E-3 0.986608326 3.20193241E-3
4.4749999 5.00011444E-3 0.976826012 3.19925998E-3
4.48499966 4.99987602E-3 0.980399013 3.21720238E-3
4.49499989 5.00011444E-3 0.987917066 3.24275671E-3
4.50500011 5.00011444E-3 0.981982172 3.24469199E-3
4.51500034 4.99987602E-3 0.98870194 3.26813641E-3
4.5250001 5.00011444E-3 0.982219577 3.27056041E-3
4.53499985 4.99987602E-3 0.981553972 3.28388088E-3
4.54500008 5.00011444E-3 0.977973163 3.28970165E-3
4.55500031 4.99987602E-3 0.984636128 3.31271789E-3
4.56500006 5.00011444E-3 0.978166819 3.31534748E-3
4.57499981 4.99987602E-3 0.976798832 3.3261152E-3
4.58500004 5.00011444E-3 0.981693089 3.34589113E-3
4.59500027 4.99987602E-3 0.985184669 3.36479512E-3
4.60500002 5.00011444E-3 0.975594521 3.36212642E-3
4.61499977 4.99987602E-3 0.986328006 3.39236879E-3
4.625 5.00011444E-3 0.978885353 3.39441211E-3
4.63500023 4.99987602E-3 0.976981282 3.40342824E-3
4.64499998 5.00011444E-3 0.983526409 3.42959678E-3
4.65499973 4.99987602E-3 0.9795959 3.4354995E-3
4.66499996 5.00011444E-3 0.975046873 3.44108022E-3
4.67500019 4.99987602E-3 0.984952271 3.4710411E-3
4.68499994 5.00011444E-3 0.98371172 3.48161603E-3
4.69499969 4.99987602E-3 0.978789151 3.48636182E-3
4.70499992 5.00011444E-3 0.977856696 3.49916075E-3
4.71500015 4.99987602E-3 0.976415992 3.51013313E-3
4.7249999 5.00011444E-3 0.987442911 3.54258344E-3
4.73499966 4.99987602E-3 0.979524434 3.54269729E-3
4.74499989 5.00011444E-3 0.980825007 3.55775794E-3
4.75500011 5.00011444E-3 0.973878801 3.55846109E-3
4.76500034 4.99987602E-3 0.983422697 3.59031558E-3
4.7750001 5.00011444E-3 0.975539982 3.59152094E-3
4.78499985 4.99987602E-3 0.980780125 3.61446803E-3
4.79500008 5.00011444E-3 0.982188761 3.63168563E-3
4.80500031 4.99987602E-3 0.98169291 3.64360888E-3
4.81500006 5.00011444E-3 0.974882364 3.64427455E-3
4.82499981 4.99987602E-3 0.981046319 3.67006706E-3
4.83500004 5.00011444E-3 0.979110062 3.68322572E-3
4.84500027 4.99987602E-3 0.973819554 3.68625135E-3
4.85500002 5.00011444E-3 0.987208009 3.72513081E-3
4.86499977 4.99987602E-3 0.978597939 3.72394687E-3
4.875 5.00011444E-3 0.978051662 3.73633439E-3
4.88500023 4.99987602E-3 0.98114872 3.75841255E-3
4.89499998 5.00011444E-3 0.973837137 3.75767029E-3
4.90499973 4.99987602E-3 0.978125751 3.78213823E-3
4.91499996 5.00011444E-3 0.977428973 3.79545195E-3
