1.525	5.00E-03	0.995483935	5.51E-04
1.535	5.00E-03	0.993343353	5.54E-04
1.545	5.00E-03	0.992980123	5.57E-04
1.555	5.00E-03	0.992678285	5.61E-04
1.565	5.00E-03	0.993035257	5.65E-04
1.575	5.00E-03	0.991484582	5.69E-04
1.585	5.00E-03	0.989392281	5.72E-04
1.595	5.00E-03	0.98972857	5.75E-04
1.605	5.00E-03	0.990350962	5.78E-04
1.615	5.00E-03	0.991492033	5.82E-04
1.625	5.00E-03	0.992394686	5.84E-04
1.635	5.00E-03	0.993149996	5.87E-04
1.645	5.00E-03	0.993641257	5.89E-04
1.655	5.00E-03	0.995112181	5.91E-04
1.665	5.00E-03	0.997207999	5.93E-04
1.675	5.00E-03	0.997369587	5.95E-04
1.685	5.00E-03	0.998727262	5.96E-04
1.695	5.00E-03	0.998374104	5.97E-04
1.705	5.00E-03	0.998576462	5.99E-04
1.715	5.00E-03	0.998861969	6.00E-04
1.725	5.00E-03	0.9997949	6.01E-04
1.735	5.00E-03	0.998739541	6.02E-04
1.745	5.00E-03	0.998952568	6.04E-04
1.755	5.00E-03	0.998573601	6.06E-04
1.765	5.00E-03	0.998224497	6.08E-04
1.775	5.00E-03	0.999159515	6.11E-04
1.785	5.00E-03	0.998984337	6.15E-04
1.795	5.00E-03	1.00086939	6.21E-04
1.805	5.00E-03	1.0021441	6.27E-04
1.815	5.00E-03	1.00213897	6.34E-04
1.825	5.00E-03	1.00322807	6.43E-04
1.835	5.00E-03	1.0022552	6.52E-04
1.845	5.00E-03	1.0051378	6.62E-04
1.855	5.00E-03	1.00612438	6.73E-04
1.865	5.00E-03	1.00573277	6.82E-04
1.875	5.00E-03	1.00652468	6.91E-04
1.885	5.00E-03	1.00519848	6.99E-04
1.895	5.00E-03	1.00809836	7.07E-04
1.905	5.00E-03	1.00689363	7.12E-04
1.915	5.00E-03	1.00874639	7.17E-04
1.925	5.00E-03	1.00894415	7.22E-04
1.935	5.00E-03	1.0092572	7.26E-04
1.945	5.00E-03	1.00985539	7.30E-04
1.955	5.00E-03	1.01034236	7.33E-04
1.965	5.00E-03	1.01180553	7.37E-04
1.975	5.00E-03	1.01092815	7.41E-04
1.985	5.00E-03	1.01162863	7.45E-04
1.995	5.00E-03	1.01323056	7.49E-04
2.005	5.00E-03	1.01369774	7.53E-04
2.015	5.00E-03	1.01268208	7.57E-04
2.025	5.00E-03	1.0140245	7.61E-04
2.035	5.00E-03	1.01521206	7.66E-04
2.045	5.00E-03	1.01575482	7.71E-04
2.055	5.00E-03	1.01554811	7.75E-04
2.065	5.00E-03	1.01554108	7.80E-04
2.075	5.00E-03	1.01662314	7.85E-04
2.085	5.00E-03	1.01839125	7.91E-04
2.095	5.00E-03	1.02010047	7.97E-04
2.105	5.00E-03	1.02004397	8.03E-04
2.115	5.00E-03	1.02152348	8.10E-04
2.125	5.00E-03	1.02437568	8.18E-04
2.135	5.00E-03	1.02500236	8.26E-04
2.145	5.00E-03	1.02703536	8.36E-04
2.155	5.00E-03	1.02981281	8.47E-04
2.165	5.00E-03	1.03226745	8.60E-04
2.175	5.00E-03	1.03333139	8.73E-04
2.185	5.00E-03	1.03600776	8.90E-04
2.195	5.00E-03	1.03700626	9.08E-04
2.205	5.00E-03	1.03942621	9.29E-04
2.215	5.00E-03	1.04140174	9.53E-04
2.225	5.00E-03	1.04104638	9.77E-04
2.235	5.00E-03	1.04190791	1.00E-03
2.245	5.00E-03	1.04652357	1.03E-03
2.255	5.00E-03	1.04705739	1.06E-03
2.265	5.00E-03	1.04981649	1.09E-03
2.275	5.00E-03	1.0511384	1.11E-03
2.285	5.00E-03	1.05751956	1.14E-03
2.295	5.00E-03	1.06161475	1.16E-03
2.305	5.00E-03	1.06461906	1.18E-03
2.315	5.00E-03	1.06895673	1.20E-03
2.325	5.00E-03	1.0665431	1.21E-03
2.335	5.00E-03	1.06626797	1.22E-03
2.345	5.00E-03	1.06457138	1.22E-03
2.355	5.00E-03	1.06558335	1.23E-03
2.365	5.00E-03	1.0605545	1.23E-03
2.375	5.00E-03	1.05898869	1.23E-03
2.385	5.00E-03	1.05836046	1.23E-03
2.395	5.00E-03	1.05489969	1.22E-03
2.405	5.00E-03	1.05220342	1.22E-03
2.415	5.00E-03	1.05336058	1.22E-03
2.425	5.00E-03	1.05185044	1.22E-03
2.435	5.00E-03	1.05105245	1.22E-03
2.445	5.00E-03	1.04875815	1.22E-03
2.455	5.00E-03	1.04791272	1.21E-03
2.465	5.00E-03	1.04567611	1.21E-03
2.475	5.00E-03	1.04764926	1.22E-03
2.485	5.00E-03	1.04593253	1.22E-03
2.495	5.00E-03	1.04528105	1.22E-03
2.505	5.00E-03	1.04474485	1.22E-03
2.515	5.00E-03	1.04647338	1.22E-03
2.525	5.00E-03	1.04624271	1.23E-03
2.535	5.00E-03	1.04474223	1.23E-03
2.545	5.00E-03	1.04665422	1.23E-03
2.555	5.00E-03	1.04556477	1.24E-03
2.565	5.00E-03	1.04629588	1.24E-03
2.575	5.00E-03	1.04523766	1.24E-03
2.585	5.00E-03	1.04538965	1.25E-03
2.595	5.00E-03	1.04717886	1.25E-03
2.605	5.00E-03	1.04956234	1.26E-03
2.615	5.00E-03	1.04999006	1.26E-03
2.625	5.00E-03	1.05031192	1.27E-03
2.635	5.00E-03	1.05111897	1.28E-03
2.645	5.00E-03	1.04886806	1.28E-03
2.655	5.00E-03	1.05366731	1.29E-03
2.665	5.00E-03	1.05607569	1.30E-03
2.675	5.00E-03	1.05725765	1.31E-03
2.685	5.00E-03	1.05466712	1.31E-03
2.695	5.00E-03	1.05419648	1.32E-03
2.705	5.00E-03	1.0553292	1.33E-03
2.715	5.00E-03	1.0527426	1.33E-03
2.725	5.00E-03	1.05008268	1.34E-03
2.735	5.00E-03	1.04980814	1.35E-03
2.745	5.00E-03	1.04732037	1.35E-03
2.755	5.00E-03	1.04351604	1.35E-03
2.765	5.00E-03	1.04286253	1.36E-03
2.775	5.00E-03	1.0417968	1.36E-03
2.785	5.00E-03	1.04211402	1.37E-03
2.795	5.00E-03	1.03862846	1.37E-03
2.805	5.00E-03	1.0432111	1.38E-03
2.815	5.00E-03	1.0383867	1.38E-03
2.825	5.00E-03	1.03825045	1.38E-03
2.835	5.00E-03	1.04004276	1.38E-03
2.845	5.00E-03	1.03558099	1.38E-03
2.855	5.00E-03	1.03888452	1.39E-03
2.865	5.00E-03	1.03817821	1.39E-03
2.875	5.00E-03	1.03881323	1.40E-03
2.885	5.00E-03	1.03676045	1.40E-03
2.895	5.00E-03	1.03484523	1.40E-03
2.905	5.00E-03	1.03387058	1.40E-03
