   0.141940343379974365E+001   0.141274238838115878E+002   0.442391991615295410E+000   0.371455192565917969E+000   0.767054262123557984E+000   0.111510764703319221E+001   0.644108362197875906E+001   0.923895047910607303E+001   0.511480271816253662E+000  -0.989576563755538799E+090  -0.691775511231552631E+001    1
   0.133379626274108887E+001   0.142573073259943488E+002   0.792109847068786621E+000   0.527453482151031494E+000   0.869660544285079107E+000   0.113984469476913852E+001   0.539206438660621590E+001   0.838418911175597081E+001   0.123076230287551880E+001  -0.989576563755538799E+090  -0.691875511231547957E+001    1
   0.128501796722412109E+001   0.142486324303593062E+002   0.923297524452209473E+000   0.580387711524963379E-001   0.668111951823036843E+000   0.127901571843730366E+001   0.535573418140411306E+001   0.109881666818304851E+002   0.980133712291717529E+000  -0.989576563755538799E+090  -0.691975511231552076E+001    1
   0.107266139984130859E+001   0.671823545168254910E+001   0.942395925521850586E-001  -0.122992634773254395E+000   0.146307516085309097E+001   0.180270519937018148E+000   0.511898996233940107E+001   0.107365952644701679E+002   0.304228395223617554E+001  -0.989576563755538799E+090  -0.692075511231549978E+001    1
   0.255613100528717041E+001   0.152806808814255337E+002   0.727226197719573975E+000   0.288648366928100586E+000   0.156718463690322674E+001   0.631182616858840695E+000   0.650672504901885951E+001   0.100013721463750613E+002   0.271978646516799927E+001  -0.988116770027230091E+090  -0.692175511231548679E+001    1
   0.106824111938476563E+001   0.137927931811331934E+002   0.449348390102386475E+000   0.137001156806945801E+000   0.121683397899683610E+001   0.684857071377170334E+000   0.644290043115615774E+001   0.106774412576591811E+002   0.405524879693984985E+001  -0.988116770027230091E+090  -0.692275511231548979E+001    1
   0.293958330154418945E+001   0.110935717155180740E+002   0.989248573780059814E+000   0.171304285526275635E+000   0.138636365474612977E+001   0.135754709736783807E+001   0.617849734425544739E+001   0.820128150260235422E+001   0.335616618394851685E+001  -0.988116770027230091E+090  -0.692375511231550966E+001    1
   0.127938294410705566E+001   0.121751503104275614E+002   0.565465331077575684E+000  -0.128136813640594482E+000   0.139518835745352687E+001   0.787288324968344999E+000   0.515661756992340070E+001   0.800954334180080352E+001   0.106013894081115723E+001  -0.988116770027230091E+090  -0.692475511231548335E+001    1
   0.208982396125793457E+001   0.128887020268082235E+002   0.754923701286315918E+000   0.506063818931579590E+000   0.138704755053320539E+001   0.929933247544216579E+000   0.615337744951248133E+001   0.112322547595987050E+002   0.461232990026473999E+001  -0.988116770027230091E+090  -0.692575511231551211E+001    1
   0.132789230346679688E+001   0.141665019473428444E+002   0.370582401752471924E+000   0.126435101032257080E+000   0.139780519215355081E+001   0.227622555119511016E+000   0.651890881657600385E+001   0.860268107075827260E+001   0.148183345794677734E+001  -0.988116770027230091E+090  -0.692675511231551777E+001    1
   0.150423896312713623E+001   0.775888500763471622E+001   0.597526550292968750E+000  -0.240960776805877686E+000   0.573412085417926987E+000   0.132842304952007884E+001   0.628834772706031764E+001   0.878264609133633911E+001   0.200423449277877808E+001  -0.988116770027230091E+090  -0.692775511231552699E+001    1
   0.282126271724700928E+001   0.570357127354486515E+001   0.529092550277709961E+000  -0.594943761825561523E-002   0.151296997993373017E+001   0.109571679983422254E+001   0.638646646738052315E+001   0.812604827405080954E+001   0.434248417615890503E+001  -0.981758515110958690E+090  -0.692875511231550156E+001    1
   0.286953437328338623E+001   0.484704067073199329E+001   0.268195450305938721E+000   0.322438478469848633E-001   0.649039268145763071E+000   0.733372153438994867E+000   0.578198446631431562E+001   0.924148830685703437E+001   0.273647189140319824E+001  -0.981758515110958690E+090  -0.692975511231550723E+001    1
   0.219000244140625000E+001   0.500044405214943932E+001   0.968265533447265625E-002   0.340239584445953369E+000   0.103506142423072234E+001   0.204608477459024302E+000   0.673527974486350978E+001   0.811090763289479710E+001   0.204190701246261597E+001  -0.981758515110958690E+090  -0.693075511231548624E+001    1
   0.143776679039001465E+001   0.834553111785711366E+001   0.683210551738739014E+000   0.269440054893493652E+000   0.141770593644958876E+001   0.466967466667808140E+000   0.515768617391586304E+001   0.983932415068995780E+001   0.244532287120819092E+001  -0.981758515110958690E+090  -0.693175511231548214E+001    1
   0.105233514308929443E+001   0.151003700826464176E+002   0.673159539699554443E+000  -0.161500334739685059E+000   0.609300118062144680E+000   0.406959745938098805E+000   0.516057574152946419E+001   0.822617584042734151E+001   0.363225877285003662E+001  -0.981758515110958690E+090  -0.693275511231553132E+001    1
   0.166142570972442627E+001   0.641870776694829015E+001   0.460509538650512695E+000   0.688104450702667236E+000   0.420066218232026889E+000   0.285170933834965223E+000   0.597245020866393972E+001   0.940456278470049511E+001   0.396121531724929810E+001  -0.981758515110958690E+090  -0.693375511231548369E+001    1
   0.280436623096466064E+001   0.126466821624182320E+002   0.209060907363891602E-001  -0.142994165420532227E+000   0.701993998324945245E+000   0.134137075117240490E+000   0.514815800786018318E+001   0.890509305092553483E+001   0.388521999120712280E+001  -0.981758515110958690E+090  -0.693475511231552222E+001    1
   0.224655699729919434E+001   0.106267190245802503E+002   0.167994439601898193E+000  -0.147609829902648926E+000   0.140655100421152413E+001   0.293300480039266842E+000   0.588805693984031642E+001   0.104264227950579524E+002   0.452373594045639038E+001  -0.981758515110958690E+090  -0.693575511231553055E+001    1
   0.191236555576324463E+001   0.661475944281380634E+001   0.269292533397674561E+000  -0.145418763160705566E+000   0.392065490627610647E+000   0.177354113029197097E+000   0.605693203806877101E+001   0.797333941483239794E+001   0.347489684820175171E+001  -0.976694194516156479E+090  -0.693675511231549358E+001    1
   0.260803616046905518E+001   0.910034496601580756E+001   0.113328158855438232E+000   0.467149615287780762E-001   0.683205491415630251E+000   0.849370502679013678E-001   0.636317817568778921E+001   0.103868299822592363E+002   0.670829117298126221E+000  -0.976694194516156479E+090  -0.693775511231549746E+001    1
   0.229719889163970947E+001   0.137666636699863538E+002   0.476423442363739014E+000  -0.742759704589843750E-001   0.747915938552315640E+000   0.112391427342437594E+000   0.674000476598739606E+001   0.902992842659892503E+001   0.339562594890594482E+001  -0.976694194516156479E+090  -0.693875511231549957E+001    1
   0.247999668121337891E+001   0.131121631729825694E+002   0.648039400577545166E+000   0.710459291934967041E+000   0.718316906997582216E+000   0.815202198132689571E+000   0.513820487260818481E+001   0.107139025226422611E+002   0.226732909679412842E+001  -0.976694194516156479E+090  -0.693975511231549991E+001    1
   0.272041141986846924E+001   0.763177733895788180E+001   0.618564903736114502E+000   0.639071404933929443E+000   0.150155740478792166E+001   0.113132092074338164E+001   0.594210382103919965E+001   0.957321016240252831E+001   0.793520808219909668E+000  -0.976694194516156479E+090  -0.694075511231548425E+001    1
   0.149540579319000244E+001   0.117542133958933555E+002   0.233256936073303223E+000   0.131354570388793945E+000   0.625134175122455615E+000   0.114628577518311259E+001   0.603264678120613063E+001   0.108458567144682529E+002   0.429494500160217285E+001  -0.976694194516156479E+090  -0.694175511231547837E+001    1
   0.136096537113189697E+001   0.859530797613397723E+001   0.923509776592254639E+000   0.727050542831420898E+000   0.140834266815382669E+001   0.619689043115478122E+000   0.650430969595909048E+001   0.837753176868939953E+001   0.237993240356445313E+001  -0.976694194516156479E+090  -0.694275511231549380E+001    1
   0.279787850379943848E+001   0.131066316253326232E+002   0.525158047676086426E-001   0.306114792823791504E+000   0.489287798173314969E+000   0.266695151498605232E+000   0.668944103121757472E+001   0.779933532380313022E+001   0.511078238487243652E+000  -0.976694194516156479E+090  -0.694375511231552434E+001    1
   0.219383895397186279E+001   0.934917702685090113E+001   0.756546199321746826E+000   0.745991826057434082E+000   0.135802711857453540E+001   0.760551524815499702E+000   0.590311902761459351E+001   0.927839693203826776E+001   0.158188343048095703E+001  -0.964327813325875566E+090  -0.694475511231548914E+001    1
   0.296976757049560547E+001   0.925804407244403826E+001   0.168141663074493408E+000  -0.218484759330749512E+000   0.868348860912014464E+000   0.602322540818474361E+000   0.561395201086997986E+001   0.102802203621655988E+002   0.417341887950897217E+001  -0.964327813325875566E+090  -0.694575511231551967E+001    1
   0.223640286922454834E+001   0.147411360270245648E+002   0.571395754814147949E-001   0.163522362709045410E-001   0.120891426747536679E+001   0.630856454565552893E-001   0.653299663662910390E+001   0.878085623670027005E+001   0.447208642959594727E+001  -0.964327813325875566E+090  -0.694675511231550047E+001    1
   0.167715084552764893E+001   0.155283902194612118E+002   0.107072710990905762E+000  -0.223486423492431641E-001   0.985888474556701366E+000   0.126413530131322105E+001   0.614361491203308052E+001   0.950952845693736570E+001   0.443127840757369995E+001  -0.964327813325875566E+090  -0.694775511231552567E+001    1
   0.125093209743499756E+001   0.132717546328270153E+002   0.759303569793701172E-001   0.143485426902770996E+000   0.911102389714788852E+000   0.521633381715286726E+000   0.580543812513351387E+001   0.925637702063180079E+001   0.225052803754806519E+001  -0.964327813325875566E+090  -0.694875511231549936E+001    1
   0.101617240905761719E+001   0.136614670263605209E+002   0.575874567031860352E+000  -0.980716943740844727E-002   0.156318516120975026E+001   0.521434584668698853E+000   0.677888306379318273E+001   0.102213087545702486E+002   0.688700079917907715E+000  -0.964327813325875566E+090  -0.694975511231547660E+001    1
   0.217412137985229492E+001   0.744114135236989060E+001   0.687710642814636230E-001   0.650216937065124512E-001   0.149610400367678409E+001   0.135699278462457729E+001   0.552340773344039881E+001   0.105608664713704599E+002   0.316915869712829590E+001  -0.964327813325875566E+090  -0.695075511231549381E+001    1
   0.136026775836944580E+001   0.524805615190826469E+001   0.642021834850311279E+000   0.653596520423889160E+000   0.131240861075812876E+001   0.175614498610231956E+000   0.587005472183227539E+001   0.985138558462244696E+001   0.154540091753005981E+001  -0.964327813325875566E+090  -0.695175511231551013E+001    1
   0.173110747337341309E+001   0.521890535784727128E+001   0.977289080619812012E-001   0.256284058094024658E+000   0.151076644637009161E+001   0.128413899698036427E+001   0.630572059750556946E+001   0.829548238414038863E+001   0.130750834941864014E+001  -0.962289020139693690E+090  -0.695275511231551757E+001    1
   0.267259824275970459E+001   0.971739838193343175E+001   0.947242140769958496E+000  -0.135631978511810303E+000   0.519772647693975909E+000   0.117942157735342956E+001   0.532898777127265877E+001   0.926759166848576577E+001   0.326515436172485352E+001  -0.962289020139693690E+090  -0.695375511231549037E+001    1
   0.192610275745391846E+001   0.593180261235038842E+001   0.878398060798645020E+000   0.507422506809234619E+000   0.100659488299260658E+001   0.140284215351418839E+001   0.676846138834953237E+001   0.743803097471614283E+001   0.212663084268569946E+001  -0.962289020139693690E+090  -0.695475511231549337E+001    1
   0.106809890270233154E+001   0.527437807070930553E+001   0.127430558204650879E-001  -0.134571194648742676E-001   0.105179850994811375E+001   0.139028072357513777E+001   0.543917172551155037E+001   0.113817051886732941E+002   0.167361110448837280E+001  -0.962289020139693690E+090  -0.695575511231551236E+001    1
   0.212717831134796143E+001   0.140687305840495114E+002   0.870544850826263428E+000  -0.235069155693054199E+000   0.149598709056542489E+001   0.530645078125378311E+000   0.601545062661170959E+001   0.965287267227887469E+001   0.432354778051376343E+001  -0.962289020139693690E+090  -0.695675511231551003E+001    1
   0.236838984489440918E+001   0.725383077692365674E+001   0.788123786449432373E+000   0.975500941276550293E-001   0.132998669746099862E+001   0.148165227844466574E+001   0.659032066464424116E+001   0.890956878550056608E+001   0.239830613136291504E+001  -0.962289020139693690E+090  -0.695775511231548016E+001    1
   0.274370658397674561E+001   0.124135061537897293E+002   0.468917250633239746E+000  -0.152556955814361572E+000   0.116882019471540621E+001   0.155916610824021973E+001   0.678771338462829554E+001   0.987692286194204527E+001   0.211914658546447754E+001  -0.962289020139693690E+090  -0.695875511231551247E+001    1
   0.168924713134765625E+001   0.969277916742708356E+001   0.462580084800720215E+000   0.434394180774688721E+000   0.339676270631665778E+000   0.505111439589863931E+000   0.581789193153381312E+001   0.790362563627766690E+001   0.347836643457412720E+001  -0.947184689197550920E+090  -0.695975511231549504E+001    1
   0.274071502685546875E+001   0.993179843789799754E+001   0.722593069076538086E-002   0.464144408702850342E+000   0.907686080785887084E+000   0.994997949965607975E+000   0.650551438331604004E+001   0.780694684427070218E+001   0.421365708112716675E+001  -0.947184689197550920E+090  -0.696075511231552468E+001    1
   0.248143303394317627E+001   0.150445753110943787E+002   0.107864856719970703E+000   0.848296880722045898E-001   0.142409387910299201E+001   0.133777240168521683E+001   0.631087271571159292E+001   0.943510781866189419E+001   0.275547206401824951E+000  -0.947184689197550920E+090  -0.696175511231549571E+001    1
   0.142517137527465820E+001   0.137428844286800569E+002   0.961633265018463135E+000  -0.999876260757446289E-001   0.969487895586875092E+000   0.474148004769654519E+000   0.675496765375137365E+001   0.939923675675873582E+001   0.408792376518249512E+001  -0.947184689197550920E+090  -0.696275511231551114E+001    1
   0.299273693561553955E+001   0.502809282516797129E+001   0.507577180862426758E+000  -0.210875391960144043E+000   0.156214341686165503E+001   0.814908490925101425E+000   0.523944116830825735E+001   0.925840385658171527E+001   0.267699569463729858E+001  -0.947184689197550920E+090  -0.696375511231552835E+001    1
   0.261456787586212158E+001   0.120422483438633243E+002   0.634430229663848877E+000  -0.258184671401977539E-001   0.122413695068556128E+001   0.220635671149124329E+000   0.631428422331809980E+001   0.969957063391473895E+001   0.201468825340270996E+001  -0.947184689197550920E+090  -0.696475511231547895E+001    1
   0.278836965560913086E+001   0.100821350206121245E+002   0.297218143939971924E+000  -0.213602602481842041E+000   0.993681585767174358E+000   0.132079451675680137E+001   0.645382246375083923E+001   0.798937741616552977E+001   0.441265553236007690E+001  -0.947184689197550920E+090  -0.696575511231549971E+001    1
   0.158093082904815674E+001   0.157927955765225985E+002   0.395924508571624756E+000  -0.211902558803558350E+000   0.931272050833374720E+000   0.841592552820996875E+000   0.629372357726097054E+001   0.789117063410222297E+001   0.248663902282714844E+001  -0.946669876184136942E+090  -0.696675511231552402E+001    1
   0.117203581333160400E+001   0.107243241862798122E+002   0.411501526832580566E+000   0.703836202621459961E+000   0.150220308457065621E+001   0.960755678857111092E-002   0.662577955126762319E+001   0.978550715674754201E+001   0.693091154098510742E+000  -0.946669876184136942E+090  -0.696775511231551281E+001    1
   0.256803131103515625E+001   0.513237087741246256E+001   0.831916272640228271E+000  -0.424791574478149414E-001   0.760568292612641139E+000   0.149331023845703181E+001   0.669018568992614782E+001   0.965961151690663122E+001   0.352806270122528076E+001  -0.946669876184136942E+090  -0.696875511231551670E+001    1
   0.278307878971099854E+001   0.150938902893888578E+002   0.593062162399291992E+000   0.725692033767700195E+000   0.931396843494328719E+000   0.169632259733231733E+000   0.663476409316062909E+001   0.106736938418190892E+002   0.490159809589385986E+001  -0.946669876184136942E+090  -0.696975511231549749E+001    1
   0.203380250930786133E+001   0.140107917429745097E+002   0.118746817111968994E+000   0.137611210346221924E+000   0.502530814674242321E+000   0.138111305657534333E+001   0.597326620221137983E+001   0.826638778747311953E+001   0.465305298566818237E+001  -0.946669876184136942E+090  -0.697075511231550138E+001    1
   0.241781437397003174E+001   0.140099048747189521E+002   0.709833323955535889E+000   0.122501313686370850E+000   0.142634427349293613E+001   0.691471888814926272E+000   0.523132541179656929E+001   0.948692935525472336E+001   0.143512845039367676E+001  -0.946669876184136942E+090  -0.697175511231548839E+001    1
   0.184464418888092041E+001   0.852882251119340040E+001   0.839705109596252441E+000  -0.136988222599029541E+000   0.148236423865331068E+001   0.141755163884092283E+001   0.596442210078239388E+001   0.100676623196230519E+002   0.425933361053466797E+001  -0.946669876184136942E+090  -0.697275511231550116E+001    1
   0.149450576305389404E+001   0.671612724308438303E+001   0.889255583286285400E+000   0.988751053810119629E-001   0.257844902229462658E+000   0.107198617383507044E+001   0.644022162556648237E+001   0.110970624237710442E+002   0.221999078989028931E+001  -0.934240426412821059E+090  -0.697375511231549261E+001    1
   0.220913171768188477E+001   0.840901323034593595E+001   0.412453234195709229E+000   0.652055442333221436E+000   0.104000074959157773E+001   0.288833717989194549E+000   0.580869905948638898E+001   0.843110324514557341E+001   0.151883214712142944E+001  -0.934240426412821059E+090  -0.697475511231550183E+001    1
   0.119186878204345703E+001   0.158212946672387211E+002   0.928843736648559570E+000   0.631740093231201172E-001   0.148847350285247693E+001   0.102941461852546357E+001   0.552706384658813477E+001   0.842543883564662899E+001   0.137343764305114746E+001  -0.934240426412821059E+090  -0.697575511231553325E+001    1
   0.181888186931610107E+001   0.134120556736633212E+002   0.669792115688323975E+000   0.383158564567565918E+000   0.129578275712488478E+001   0.506278881323941499E+000   0.619176481366157461E+001   0.103497329600302717E+002   0.167416572570800781E+001  -0.934240426412821059E+090  -0.697675511231549805E+001    1
   0.210402083396911621E+001   0.103758042715742498E+002   0.441059947013854980E+000   0.556771934032440186E+000   0.137442485367799483E+001   0.885896420994222999E-001   0.671321133971214223E+001   0.102475618898889493E+002   0.127889603376388550E+001  -0.934240426412821059E+090  -0.697775511231550993E+001    1
   0.109267294406890869E+001   0.119285616262917902E+002   0.331845164299011230E+000   0.621935844421386719E+000   0.154223748310944697E+001   0.146075278046975621E+001   0.563994818925857544E+001   0.751151724922267405E+001   0.280645936727523804E+001  -0.934240426412821059E+090  -0.697875511231553158E+001    1
   0.273558843135833740E+001   0.468655061886811275E+001   0.164992272853851318E+000  -0.158097386360168457E+000   0.132751938505489431E+001   0.227486314622390384E+000   0.564720134139060903E+001   0.100103205729771112E+002   0.606929957866668701E+000  -0.934240426412821059E+090  -0.697975511231548751E+001    1
   0.299680745601654053E+001   0.101127719741526896E+002   0.293621599674224854E+000  -0.162221968173980713E+000   0.149129703250577350E+001   0.166761858538920171E+000   0.564750846624374336E+001   0.798437438169862279E+001   0.475129634141921997E+001  -0.934240426412821059E+090  -0.698075511231550383E+001    1
   0.199824166297912598E+001   0.150665821951558971E+002   0.928733170032501221E+000   0.207028985023498535E-001   0.932673669001254813E+000   0.475089719283382617E+000   0.554193928837776184E+001   0.106693232077764115E+002   0.413004547357559204E+001  -0.931378637263971904E+090  -0.698175511231549351E+001    1
   0.295684385299682617E+001   0.460522976519226113E+001   0.962745547294616699E-001   0.632871568202972412E+000   0.115860053963713061E+001   0.577225676038656932E+000   0.579463677406311017E+001   0.936443385434079900E+001   0.267790108919143677E+001  -0.931378637263971904E+090  -0.698275511231550983E+001    1
   0.140638101100921631E+001   0.697126393035206782E+001   0.125056207180023193E+000  -0.113198161125183105E-001   0.116442277918958981E+001   0.913815912578053280E+000   0.677742840051650930E+001   0.107840982937656964E+002   0.184646219015121460E+001  -0.931378637263971904E+090  -0.698375511231550927E+001    1
   0.178272879123687744E+001   0.780041954451457009E+001   0.697971224784851074E+000   0.152566134929656982E+000   0.129559955776078861E+001   0.677986128799416554E-001   0.679163224101066554E+001   0.942956007930986750E+001   0.406140387058258057E+001  -0.931378637263971904E+090  -0.698475511231552915E+001    1
   0.158620750904083252E+001   0.128759603643745617E+002   0.131108522415161133E+000   0.227938592433929443E+000   0.117050541816361320E+001   0.120792772732543496E+001   0.539918358325958181E+001   0.827690487896577132E+001   0.392544507980346680E+001  -0.931378637263971904E+090  -0.698575511231550816E+001    1
   0.250121021270751953E+001   0.118786611494366845E+002   0.757382452487945557E+000   0.682044923305511475E+000   0.138777379150095603E+001   0.601907180291219812E+000   0.605169054865837097E+001   0.792016895195795456E+001   0.485838115215301514E+001  -0.931378637263971904E+090  -0.698675511231552626E+001    1
   0.234551501274108887E+001   0.561167903301874205E+001   0.645877063274383545E+000   0.733830630779266357E+000   0.112990076795758254E+001   0.129306709764273720E+001   0.673226372003555262E+001   0.816218621672859790E+001   0.228452295064926147E+001  -0.931378637263971904E+090  -0.698775511231550173E+001    1
   0.166423583030700684E+001   0.920311341125297488E+001   0.378597438335418701E+000   0.434426665306091309E+000   0.103636378953613040E+001   0.798019251151984910E+000   0.627198387980461103E+001   0.825502272057838837E+001   0.650806725025177002E+000  -0.910048252520502450E+090  -0.698875511231549584E+001    1
   0.286524271965026855E+001   0.952169290191883988E+001   0.881140172481536865E+000   0.567402124404907227E+000   0.100796376015590194E+001   0.620289361572248454E+000   0.636203458905220032E+001   0.917879127159057973E+001   0.416662424802780151E+001  -0.910048252520502450E+090  -0.698975511231552549E+001    1
   0.209800636768341064E+001   0.709109872762679139E+001   0.719277441501617432E+000   0.590786516666412354E+000   0.152304752431589430E+001   0.927305591943951124E+000   0.551682577729225088E+001   0.104578929904111053E+002   0.271948814392089844E+001  -0.910048252520502450E+090  -0.699075511231550806E+001    1
   0.178052103519439697E+001   0.159597681801767166E+002   0.823699474334716797E+000   0.327273309230804443E+000   0.134722174084615198E+001   0.682256532965762053E+000   0.547914710044860787E+001   0.956766678973459150E+001   0.607717931270599365E+000  -0.910048252520502450E+090  -0.699175511231549862E+001    1
   0.292887449264526367E+001   0.574498995205229779E+001   0.880305171012878418E+000  -0.161650538444519043E+000   0.126776779471502743E+001   0.112668229182048307E+001   0.521271249055862373E+001   0.104443445624645257E+002   0.103748768568038940E+001  -0.910048252520502450E+090  -0.699275511231550961E+001    1
   0.189069509506225586E+001   0.897315867915768628E+001   0.597574710845947266E+000   0.468798875808715820E+000   0.146831243754917229E+001   0.312304767035699482E+000   0.539593794941902161E+001   0.782342180529157005E+001   0.161334931850433350E+001  -0.910048252520502450E+090  -0.699375511231551172E+001    1
   0.202050924301147461E+001   0.932344612367584347E+001   0.618180036544799805E-001   0.455726206302642822E+000   0.290828143573472642E+000   0.760936588897272337E+000   0.640051203370094246E+001   0.933834840203103411E+001   0.373120456933975220E+001  -0.910048252520502450E+090  -0.699475511231549074E+001    1
   0.263434386253356934E+001   0.916960758372864859E+001   0.206911802291870117E+000  -0.820888280868530273E-001   0.156747240971563695E+001   0.130994848278183995E+001   0.553719045519828779E+001   0.867730561967612601E+001   0.301032334566116333E+001  -0.902930211048480947E+090  -0.699575511231551062E+001    1
   0.163776469230651855E+001   0.154972836257324413E+002   0.743025422096252441E+000   0.699136972427368164E+000   0.147190212928373110E+001   0.238632133795545875E+000   0.639570605158805794E+001   0.949751997882013654E+001   0.266321748495101929E+001  -0.902930211048480947E+090  -0.699675511231552782E+001    1
   0.240839874744415283E+001   0.790697131731782932E+001   0.533065378665924072E+000   0.609709441661834717E+000   0.120034686833608228E+001   0.118655919549084321E+001   0.673324275016784668E+001   0.102127386527775528E+002   0.156566321849822998E+001  -0.902930211048480947E+090  -0.699775511231551661E+001    1
   0.144739758968353271E+001   0.139550369701462849E+002   0.766751825809478760E+000   0.670076429843902588E+000   0.127836649837649574E+001   0.128979040615330631E+001   0.605011925697326625E+001   0.997793896165277339E+001   0.415684103965759277E+001  -0.902930211048480947E+090  -0.699875511231552494E+001    1
   0.231602787971496582E+001   0.542498567925891884E+001   0.630925297737121582E-001  -0.865684151649475098E-001   0.111591177219636029E+001   0.134785316988911763E+001   0.643606758713722193E+001   0.970652004460020557E+001   0.134879708290100098E+001  -0.902930211048480947E+090  -0.699975511231549508E+001    1
   0.157604587078094482E+001   0.141768616168101786E+002   0.279791951179504395E+000   0.317097365856170654E+000   0.145229665415816855E+001   0.121724696209356817E+000   0.562116919159889150E+001   0.967398958381603258E+001   0.287753552198410034E+001  -0.902930211048480947E+090  -0.700075511231550429E+001    1
   0.124931323528289795E+001   0.508902467419718807E+001   0.828161060810089111E+000   0.714826226234436035E+000   0.972287926589556872E+000   0.145758736296218760E+001   0.634015272855758649E+001   0.105865403861144927E+002   0.495296865701675415E+001  -0.902930211048480947E+090  -0.700175511231552061E+001    1
   0.112535977363586426E+001   0.856384622132308060E+001   0.599559545516967773E-001   0.255934834480285645E+000   0.868422264945790556E+000   0.134251688115220613E+001   0.556956431269645691E+001   0.964798362229058881E+001   0.326194256544113159E+001  -0.902930211048480947E+090  -0.700275511231552539E+001    1
   0.125024557113647461E+001   0.987828911066860194E+001   0.628267705440521240E+000   0.466230988502502441E+000   0.153482445613715379E+001   0.992774246971767416E+000   0.613817481994628888E+001   0.109463542843551451E+002   0.252323746681213379E+001  -0.895128418089107675E+090  -0.700375511231551329E+001    1
   0.244588494300842285E+001   0.622492084641034182E+001   0.656066536903381348E-001   0.769563317298889160E-001   0.680368371215751888E+000   0.736347283086824067E+000   0.562801074981689453E+001   0.118022155906816337E+002   0.370569854974746704E+001  -0.895128418089107675E+090  -0.700475511231548964E+001    1
   0.270965957641601563E+001   0.136336113633912372E+002   0.825819730758666992E+000   0.266958534717559814E+000   0.127835436014153458E+001   0.133326477683676314E+001   0.650374996066093392E+001   0.904456584161001409E+001   0.395074486732482910E-001  -0.895128418089107675E+090  -0.700575511231553349E+001    1
   0.137905991077423096E+001   0.128150761000340179E+002   0.271092355251312256E+000   0.432809293270111084E+000   0.657482589241673909E+000   0.467166357221943718E+000   0.562624055147171021E+001   0.963838250690349518E+001   0.336607933044433594E+001  -0.895128418089107675E+090  -0.700675511231548853E+001    1
   0.288699054718017578E+001   0.785098413811159190E+001   0.712476372718811035E+000  -0.247439444065093994E+000   0.421281296942624506E+000   0.244907331819751967E+000   0.631660250425338710E+001   0.922863438218572441E+001   0.980389118194580078E+000  -0.895128418089107675E+090  -0.700775511231551551E+001    1
